display_name,family,variant,seed,experiment,target_column,feature_bundle,best_epoch,best_val_task_loss,test_r2,test_baseline_persistence_r2,test_baseline_panel_ols_r2,test_baseline_grouped_ardl_r2,test_baseline_best_simple_r2,test_r2_delta_vs_persistence,test_r2_delta_vs_panel_ols,test_r2_delta_vs_grouped_ardl,test_mae,test_mse
CMDL,cmdl,,13,economics_cmdl_seed13,ctfp,effective_labor_aware,23,2.645946741104126,0.03596321590057563,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9008699863294187,0.014957658622468738,0.12507017884863886,1.494106073060026,3.873280174352131
No Recon Regularization,ablation,no_recon_regularization,13,economics_ablation_no_recon_regularization_seed13,ctfp,effective_labor_aware,23,2.649513006210327,0.03461809471435081,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9022151075156435,0.01361253743624392,0.12372505766241404,1.494911623772102,3.8792228758287415
No AC Encoder,ablation,no_ac_encoder,10,economics_ablation_no_ac_encoder_seed10,ctfp,effective_labor_aware,8,2.527212142944336,0.03389608445979621,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9029371177701981,0.012890527181689319,0.12300304740785943,1.4903101351689079,3.88813016961892
No AC Encoder,ablation,no_ac_encoder,0,economics_ablation_no_ac_encoder_seed0,ctfp,effective_labor_aware,23,2.5380594730377197,0.03346642267402798,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9033667795559663,0.012460865395921093,0.1225733856220912,1.5011671157347586,3.8890988093374723
No AC Encoder,ablation,no_ac_encoder,15,economics_ablation_no_ac_encoder_seed15,ctfp,effective_labor_aware,15,2.697462320327759,0.03311192482278501,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9037212774072093,0.012106367544678118,0.12221888777084823,1.4844551476676564,3.883918888925588
CMDL,cmdl,,8,economics_cmdl_seed8,ctfp,effective_labor_aware,22,2.5787951946258545,0.03291468590051629,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9039185163294781,0.011909128622409403,0.12202164884857952,1.4956040181182702,3.8859716590652695
No Recon Regularization,ablation,no_recon_regularization,12,economics_ablation_no_recon_regularization_seed12,ctfp,effective_labor_aware,21,2.7605197429656982,0.028854201903294387,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9079790003267,0.007848644625187497,0.1179611648513576,1.5053539619532537,3.8992252790403503
No AC Encoder,ablation,no_ac_encoder,3,economics_ablation_no_ac_encoder_seed3,ctfp,effective_labor_aware,27,2.472214937210083,0.02175017891274359,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9150830233172508,0.0007446216346367017,0.11085714186080681,1.5031383578565178,3.9365409340453277
CMDL,cmdl,,12,economics_cmdl_seed12,ctfp,effective_labor_aware,65,2.648653030395508,-0.011871934344759338,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9487051365747536,-0.032877491622866226,0.07723502860330389,1.5286703348186415,4.064941062566747
CMDL,cmdl,,3,economics_cmdl_seed3,ctfp,effective_labor_aware,9,2.609651565551758,-0.020948348643187266,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9577815508731816,-0.04195390592129415,0.06815861430487596,1.539212934887159,4.105837711221147
No AC Encoder,ablation,no_ac_encoder,16,economics_ablation_no_ac_encoder_seed16,ctfp,effective_labor_aware,7,2.8493459224700928,-0.02098000085541174,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9578132030854061,-0.04198555813351863,0.06812696209265148,1.5409527676947454,4.100062850932314
No Recon Regularization,ablation,no_recon_regularization,3,economics_ablation_no_recon_regularization_seed3,ctfp,effective_labor_aware,9,2.6088263988494873,-0.021252014993971103,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9580852172239654,-0.04225757227207799,0.06785494795409212,1.5395105009755836,4.107047613229411
CMDL,cmdl,,16,economics_cmdl_seed16,ctfp,effective_labor_aware,14,2.6400413513183594,-0.021360137399752475,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9581933396297468,-0.04236569467785936,0.06774682554831074,1.5192151657861441,4.1092415472722355
No Recon Regularization,ablation,no_recon_regularization,16,economics_ablation_no_recon_regularization_seed16,ctfp,effective_labor_aware,14,2.636279344558716,-0.022032845691799474,0.9368332022299943,0.02100555727810689,-0.08910696294806322,0.9368332022299943,-0.9588660479217939,-0.04303840296990637,0.06707411725626375,1.520070861428675,4.111880104869231
Grouped ARDL,grouped_ardl,,0,economics_grouped_ardl_seed0,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,1,economics_grouped_ardl_seed1,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,2,economics_grouped_ardl_seed2,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,3,economics_grouped_ardl_seed3,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,4,economics_grouped_ardl_seed4,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,5,economics_grouped_ardl_seed5,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,6,economics_grouped_ardl_seed6,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,7,economics_grouped_ardl_seed7,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,8,economics_grouped_ardl_seed8,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,9,economics_grouped_ardl_seed9,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,10,economics_grouped_ardl_seed10,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,11,economics_grouped_ardl_seed11,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,12,economics_grouped_ardl_seed12,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,13,economics_grouped_ardl_seed13,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,14,economics_grouped_ardl_seed14,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,15,economics_grouped_ardl_seed15,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,16,economics_grouped_ardl_seed16,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,17,economics_grouped_ardl_seed17,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,18,economics_grouped_ardl_seed18,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
Grouped ARDL,grouped_ardl,,19,economics_grouped_ardl_seed19,ctfp,effective_labor_aware,0,2.340799645172369,-0.08910696294806322,,,,,,,,1.567526721845264,4.40183241722629
