method,seed,stratifier,n_entities,spearman_rho,perm_p_two_sided,kstar_std,degenerate
No AC Encoder,3,hc_mean_train,0,,,0.0,True
No AC Encoder,3,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,4,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,4,hc_mean_train,0,,,0.0,True
No AC Encoder,4,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,5,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,5,hc_mean_train,0,,,0.0,True
No AC Encoder,5,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,6,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,6,hc_mean_train,0,,,0.0,True
No AC Encoder,6,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,7,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,7,hc_mean_train,0,,,0.0,True
No AC Encoder,7,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,8,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,8,hc_mean_train,0,,,0.0,True
No AC Encoder,8,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,9,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,9,hc_mean_train,0,,,0.0,True
No AC Encoder,9,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,10,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,10,hc_mean_train,0,,,0.0,True
No AC Encoder,10,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,11,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,11,hc_mean_train,0,,,0.0,True
No AC Encoder,11,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,12,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,12,hc_mean_train,0,,,0.0,True
No AC Encoder,12,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,13,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,13,hc_mean_train,0,,,0.0,True
No AC Encoder,13,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,14,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,14,hc_mean_train,0,,,0.0,True
No AC Encoder,14,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,15,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,15,hc_mean_train,0,,,0.0,True
No AC Encoder,15,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,16,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,16,hc_mean_train,0,,,0.0,True
No AC Encoder,16,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,17,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,17,hc_mean_train,0,,,0.0,True
No AC Encoder,17,log_capital_per_worker_train,0,,,0.0,True
