display_name,family,variant,seed,experiment,target_column,feature_bundle,lag_method,anchor_proxy_name,anchor_expected_sign,proxy_refit_status,proxy_metric_interpretable,test_effective_kstar_proxy_spearman_rho,test_effective_kstar_proxy_spearman_adjusted_rho,test_effective_kstar_proxy_mean_spearman_rho,test_effective_kstar_proxy_mean_spearman_adjusted_rho,test_effective_kstar_proxy_metric_valid,test_effective_kstar_mean,test_effective_kstar_std,test_effective_lag_entropy_mean,test_effective_lag_entropy_std,test_effective_lag_top1_share,test_z_std,test_z_proxy_spearman_adjusted_rho,test_z_anchor_adjusted_rho,test_omega_entropy_penalty,test_omega_entropy_band_violation_share,test_z_anchor_loss,test_lag_gate_sensitivity_slope,test_lag_gate_sensitivity_range,test_proxy_signal_r2,test_proxy_signal_metric_valid,omega_transform,lambda_omega_entropy,omega_entropy_min,omega_entropy_max,lambda_z_anchor,z_anchor_target_sign
No Recon Regularization,ablation,no_recon_regularization,5,economics_ablation_no_recon_regularization_seed5,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.1075340777006798,0.1075340777006798,0.10240921418759467,-0.10240921418759467,True,4.221437454223633,0.013530973587077506,1.8858304103959662,0.001185201553284964,1.0,0.044437797073425926,-0.1075340777006798,-0.1075340777006798,0.0,0.0,0.0,-0.29158980463163353,0.04446983337402344,0.04450855207818946,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,12,economics_ablation_no_recon_regularization_seed12,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.11262371878412177,0.11262371878412177,-0.12555035046317495,0.12555035046317495,True,4.902373790740967,0.06783548415549064,1.943821606260098,0.009365715631986397,1.0,0.13631962193195407,-0.11262371878412177,-0.11262371878412177,0.0,0.0,0.0,-0.4980223629724346,0.19749164581298828,0.21051882441535025,True,softmax,0.0,,,0.0,1.0
CMDL,cmdl,,3,economics_cmdl_seed3,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.13743792046775388,0.13743792046775388,-0.014775809235321055,0.014775809235321055,True,3.411376953125,0.028206202467850182,1.441841293551795,0.05051202463571717,1.0,0.16008856019318185,0.8200133845232647,0.8200133845232647,0.0,0.0,0.0,0.04867798612279638,0.08064603805541992,0.37299892309528365,True,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,0,economics_lstm_seed0,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,-0.16301692652098132,0.16301692652098132,-0.011224813933186245,0.011224813933186245,True,5.7026543617248535,1.9111142824172316,1.8621793526043513,0.7227070045840177,0.2840909090909091,,,,,,,,,,,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,0,economics_ablation_no_recon_regularization_seed0,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.21977034975872642,0.21977034975872642,-0.5746715508435772,0.5746715508435772,True,2.779693126678467,0.0395142393104675,1.6633773224112323,0.023944678238505306,1.0,0.21896938453981704,-0.22389137402698042,-0.22389137402698042,0.0,0.0,0.0,-0.18459087246417383,0.12907695770263672,0.20307530260817214,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,10,economics_ablation_no_recon_regularization_seed10,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.22831178894720164,0.22831178894720164,-0.31177133598675644,0.31177133598675644,True,4.4802470207214355,0.006574415960122309,1.798304293288026,0.001986843959061608,1.0,0.07229351526248773,-0.22899862632524395,-0.22899862632524395,0.0,0.0,0.0,-0.09050509819217042,0.022170066833496094,0.1186893222959309,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,19,economics_ablation_no_recon_regularization_seed19,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.2745236166390758,0.2745236166390758,-0.7100665703920258,0.7100665703920258,True,4.829253673553467,0.20859293592033043,1.9832150098157926,0.022974261759762037,0.5795454545454546,0.12362413788448305,-0.2745236166390758,-0.2745236166390758,0.0,0.0,0.0,-1.6770326739120436,0.6095991134643555,0.22757453763853525,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,11,economics_ablation_no_recon_regularization_seed11,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.2839103941389878,0.2839103941389878,-0.4930787925751119,0.4930787925751119,True,3.114408493041992,0.1618333720246774,1.6174403812324891,0.066007058737983,1.0,0.04624804671221408,-0.2839103941389878,-0.2839103941389878,0.0,0.0,0.0,-3.504523918913445,0.6056520938873291,0.13635340962988454,True,softmax,0.0,,,0.0,1.0
CMDL,cmdl,,5,economics_cmdl_seed5,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.4120848156105809,0.4120848156105809,-0.49815082244373227,0.49815082244373227,True,4.268185138702393,0.04988948590747398,1.8890303174045842,0.00431281402719316,1.0,0.11547742698677556,-0.4120848156105809,-0.4120848156105809,0.0,0.0,0.0,-0.4079911609926275,0.1321868896484375,0.2427459851414591,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,15,economics_ablation_no_recon_regularization_seed15,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.45253777605579243,0.45253777605579243,-0.11142615617625305,0.11142615617625305,True,3.7123019695281982,0.17829787809462755,1.7650075548296997,0.05634689133070827,1.0,0.08864841064144618,-0.45253777605579243,-0.45253777605579243,0.0,0.0,0.0,-2.0125894843960292,0.5581722259521484,0.1950211550493117,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,8,economics_ablation_no_recon_regularization_seed8,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.4727554506709874,0.4727554506709874,-0.5315592969603044,0.5315592969603044,True,5.038264274597168,0.03746558363064688,1.9837580107295687,0.013289331629018271,0.8068181818181818,0.11235027385075212,-0.4727554506709874,-0.4727554506709874,0.0,0.0,0.0,-0.33696050932424654,0.11505413055419922,0.22902791886494736,True,softmax,0.0,,,0.0,1.0
CMDL,cmdl,,6,economics_cmdl_seed6,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.4873903701877357,0.4873903701877357,-0.5400302912894932,0.5400302912894932,True,4.27825403213501,0.16944769700850584,1.9233868022038785,0.032905286686045955,0.7840909090909091,0.1602575921749038,-0.4873903701877357,-0.4873903701877357,0.0,0.0,0.0,-1.0584774400880832,0.5158095359802246,0.26731445671766896,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,9,economics_ablation_no_recon_regularization_seed9,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.7693283082667044,0.7693283082667044,-0.8583001655454193,0.8583001655454193,True,4.086875915527344,0.1399045817458903,1.997754760492748,0.037381291208318665,0.5909090909090909,0.1193192548258504,-0.7693283082667044,-0.7693283082667044,0.0,0.0,0.0,-1.178022311560852,0.44567203521728516,0.3356903847725365,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,18,economics_ablation_no_recon_regularization_seed18,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,-0.7723574372160192,0.7723574372160192,-0.858317776760241,0.858317776760241,True,4.431966781616211,0.23419517788085364,1.9228143205765653,0.03418224056941998,0.6704545454545454,0.15600734813827238,0.7723574372160192,0.7723574372160192,0.0,0.0,0.0,1.5071468545611053,0.6848659515380859,0.3583205420480585,True,softmax,0.0,,,0.0,1.0
