workbook_row_index,observed_block_code,global_year,global_county,ti__unnamed_1561_level_1,ti__unnamed_1562_level_1,ti__unnamed_1563_level_1,ti__unnamed_1564_level_1,ti__unnamed_1565_level_1,ti__unnamed_1566_level_1
18455,TI,,,,,,,,
18456,TI,,,,,,,,
18457,TI,,,,,,,,
18458,TI,,,,,,,,
18459,TI,,,,,,,,
18460,TI,,,,,,,,
18461,TI,,,,,,,,
18462,TI,,,,,,,,
18463,TI,,,,,,,,
18464,TI,,,,,,,,
18465,TI,,,,,,,,
18466,TI,,,,,,,,
18467,TI,,,,,,,,
18468,TI,,,,,,,,
18469,TI,,,,,,,,
18470,TI,,,,,,,,
18471,TI,,,,,,,,
18472,TI,,,,,,,,
18473,TI,,,,,,,,
18474,TI,,,,,,,,
18475,TI,,,,,,,,
18476,TI,,,,,,,,
18477,TI,,,,,,,,
18478,TI,,,,,,,,
18479,TI,,,,,,,,
18480,TI,,,,,,,,
18481,TI,,,,,,,,
18482,TI,,,,,,,,
18483,TI,,,,,,,,
18484,TI,,,,,,,,
18485,TI,,,,,,,,
18486,TI,,,,,,,,
18487,TI,,,,,,,,
18488,TI,,,,,,,,
18489,TI,,,,,,,,
18490,TI,,,,,,,,
18491,TI,,,,,,,,
18492,TI,,,,,,,,
18493,TI,,,,,,,,
18494,TI,,,,,,,,
18495,TI,,,,,,,,
18496,TI,,,,,,,,
18497,TI,,,,,,,,
18498,TI,,,,,,,,
18499,TI,,,,,,,,
18500,TI,,,,,,,,
18501,TI,,,,,,,,
18502,TI,,,,,,,,
18503,TI,,,,,,,,
18504,TI,,,,,,,,
18505,TI,,,,,,,,
18506,TI,,,,,,,,
18507,TI,,,,,,,,
18508,TI,,,,,,,,
18509,TI,,,,,,,,
18510,TI,,,,,,,,
18511,TI,,,,,,,,
18512,TI,,,,,,,,
18513,TI,,,,,,,,
18514,TI,,,,,,,,
18515,TI,,,,,,,,
18516,TI,,,,,,,,
18517,TI,,,,,,,,
18518,TI,,,,,,,,
18519,TI,,,,,,,,
18520,TI,,,,,,,,
18521,TI,,,,,,,,
18522,TI,,,,,,,,
18523,TI,,,,,,,,
18524,TI,,,,,,,,
18525,TI,,,,,,,,
18526,TI,,,,,,,,
18527,TI,,,,,,,,
18528,TI,,,,,,,,
18529,TI,,,,,,,,
18530,TI,,,,,,,,
18531,TI,,,,,,,,
18532,TI,,,,,,,,
18533,TI,,,,,,,,
18534,TI,,,,,,,,
18535,TI,,,,,,,,
18536,TI,,,,,,,,
18537,TI,,,,,,,,
18538,TI,,,,,,,,
18539,TI,,,,,,,,
18540,TI,,,,,,,,
18541,TI,,,,,,,,
18542,TI,,,,,,,,
18543,TI,,,,,,,,
18544,TI,,,,,,,,
18545,TI,,,,,,,,
18546,TI,,,,,,,,
18547,TI,,,,,,,,
18548,TI,,,,,,,,
18549,TI,,,,,,,,
18550,TI,,,,,,,,
18551,TI,,,,,,,,
18552,TI,,,,,,,,
18553,TI,,,,,,,,
18554,TI,,,,,,,,
18555,TI,,,,,,,,
18556,TI,,,,,,,,
18557,TI,,,,,,,,
18558,TI,,,,,,,,
18559,TI,,,,,,,,
18560,TI,,,,,,,,
18561,TI,,,,,,,,
18562,TI,,,,,,,,
18563,TI,,,,,,,,
18564,TI,,,,,,,,
18565,TI,,,,,,,,
18566,TI,,,,,,,,
18567,TI,,,,,,,,
18568,TI,,,,,,,,
18569,TI,,,,,,,,
18570,TI,,,,,,,,
18571,TI,,,,,,,,
18572,TI,,,,,,,,
18573,TI,,,,,,,,
18574,TI,,,,,,,,
18575,TI,,,,,,,,
18576,TI,,,,,,,,
18577,TI,,,,,,,,
18578,TI,,,,,,,,
18579,TI,,,,,,,,
18580,TI,,,,,,,,
18581,TI,,,,,,,,
18582,TI,,,,,,,,
18583,TI,,,,,,,,
18584,TI,,,,,,,,
18585,TI,,,,,,,,
18586,TI,,,,,,,,
18587,TI,,,,,,,,
18588,TI,,,,,,,,
18589,TI,,,,,,,,
18590,TI,,,,,,,,
18591,TI,,,,,,,,
18592,TI,,,,,,,,
18593,TI,,,,,,,,
18594,TI,,,,,,,,
18595,TI,,,,,,,,
18596,TI,,,,,,,,
18597,TI,,,,,,,,
18598,TI,,,,,,,,
18599,TI,,,,,,,,
18600,TI,,,,,,,,
18601,TI,,,,,,,,
18602,TI,,,,,,,,
18603,TI,,,,,,,,
18604,TI,,,,,,,,
18605,TI,,,,,,,,
18606,TI,,,,,,,,
18607,TI,,,,,,,,
18608,TI,,,,,,,,
18609,TI,,,,,,,,
18610,TI,,,,,,,,
18611,TI,,,,,,,,
18612,TI,,,,,,,,
18613,TI,,,,,,,,
18614,TI,,,,,,,,
18615,TI,,,,,,,,
18616,TI,,,,,,,,
18617,TI,,,,,,,,
18618,TI,,,,,,,,
18619,TI,,,,,,,,
18620,TI,,,,,,,,
18621,TI,,,,,,,,
18622,TI,,,,,,,,
18623,TI,,,,,,,,
18624,TI,,,,,,,,
18625,TI,,,,,,,,
18626,TI,,,,,,,,
18627,TI,,,,,,,,
18628,TI,,,,,,,,
18629,TI,,,,,,,,
18630,TI,,,,,,,,
18631,TI,,,,,,,,
18632,TI,,,,,,,,
18633,TI,,,,,,,,
18634,TI,,,,,,,,
18635,TI,,,,,,,,
18636,TI,,,,,,,,
18637,TI,,,,,,,,
18638,TI,,,,,,,,
18639,TI,,,,,,,,
18640,TI,,,,,,,,
18641,TI,,,,,,,,
18642,TI,,,,,,,,
18643,TI,,,,,,,,
18644,TI,,,,,,,,
18645,TI,,,,,,,,
18646,TI,,,,,,,,
18647,TI,,,,,,,,
18648,TI,,,,,,,,
18649,TI,,,,,,,,
18650,TI,,,,,,,,
18651,TI,,,,,,,,
18652,TI,,,,,,,,
18653,TI,,,,,,,,
18654,TI,,,,,,,,
18655,TI,,,,,,,,
18656,TI,,,,,,,,
18657,TI,,,,,,,,
18658,TI,,,,,,,,
18659,TI,,,,,,,,
18660,TI,,,,,,,,
18661,TI,,,,,,,,
18662,TI,,,,,,,,
18663,TI,,,,,,,,
18664,TI,,,,,,,,
18665,TI,,,,,,,,
18666,TI,,,,,,,,
18667,TI,,,,,,,,
18668,TI,,,,,,,,
18669,TI,,,,,,,,
18670,TI,,,,,,,,
18671,TI,,,,,,,,
18672,TI,,,,,,,,
18673,TI,,,,,,,,
18674,TI,,,,,,,,
18675,TI,,,,,,,,
18676,TI,,,,,,,,
18677,TI,,,,,,,,
18678,TI,,,,,,,,
18679,TI,,,,,,,,
18680,TI,,,,,,,,
18681,TI,,,,,,,,
18682,TI,,,,,,,,
18683,TI,,,,,,,,
18684,TI,,,,,,,,
18685,TI,,,,,,,,
18686,TI,,,,,,,,
18687,TI,,,,,,,,
18688,TI,,,,,,,,
18689,TI,,,,,,,,
18690,TI,,,,,,,,
18691,TI,,,,,,,,
18692,TI,,,,,,,,
18693,TI,,,,,,,,
18694,TI,,,,,,,,
18695,TI,,,,,,,,
18696,TI,,,,,,,,
18697,TI,,,,,,,,
18698,TI,,,,,,,,
18699,TI,,,,,,,,
18700,TI,,,,,,,,
18701,TI,,,,,,,,
18702,TI,,,,,,,,
18703,TI,,,,,,,,
18704,TI,,,,,,,,
18705,TI,,,,,,,,
18706,TI,,,,,,,,
18707,TI,,,,,,,,
18708,TI,,,,,,,,
18709,TI,,,,,,,,
18710,TI,,,,,,,,
18711,TI,,,,,,,,
18712,TI,,,,,,,,
18713,TI,,,,,,,,
18714,TI,,,,,,,,
18715,TI,,,,,,,,
18716,TI,,,,,,,,
18717,TI,,,,,,,,
18718,TI,,,,,,,,
18719,TI,,,,,,,,
18720,TI,,,,,,,,
18721,TI,,,,,,,,
18722,TI,,,,,,,,
18723,TI,,,,,,,,
18724,TI,,,,,,,,
18725,TI,,,,,,,,
18726,TI,,,,,,,,
18727,TI,,,,,,,,
18728,TI,,,,,,,,
18729,TI,,,,,,,,
18730,TI,,,,,,,,
18731,TI,,,,,,,,
18732,TI,,,,,,,,
18733,TI,,,,,,,,
18734,TI,,,,,,,,
18735,TI,,,,,,,,
18736,TI,,,,,,,,
18737,TI,,,,,,,,
18738,TI,,,,,,,,
18739,TI,,,,,,,,
18740,TI,,,,,,,,
18741,TI,,,,,,,,
18742,TI,,,,,,,,
18743,TI,,,,,,,,
18744,TI,,,,,,,,
18745,TI,,,,,,,,
18746,TI,,,,,,,,
18747,TI,,,,,,,,
18748,TI,,,,,,,,
18749,TI,,,,,,,,
18750,TI,,,,,,,,
18751,TI,,,,,,,,
18752,TI,,,,,,,,
18753,TI,,,,,,,,
18754,TI,,,,,,,,
18755,TI,,,,,,,,
18756,TI,,,,,,,,
18757,TI,,,,,,,,
18758,TI,,,,,,,,
18759,TI,,,,,,,,
18760,TI,,,,,,,,
18761,TI,,,,,,,,
18762,TI,,,,,,,,
18763,TI,,,,,,,,
18764,TI,,,,,,,,
18765,TI,,,,,,,,
18766,TI,,,,,,,,
18767,TI,,,,,,,,
18768,TI,,,,,,,,
18769,TI,,,,,,,,
18770,TI,,,,,,,,
18771,TI,,,,,,,,
18772,TI,,,,,,,,
18773,TI,,,,,,,,
18774,TI,,,,,,,,
18775,TI,,,,,,,,
18776,TI,,,,,,,,
18777,TI,,,,,,,,
18778,TI,,,,,,,,
18779,TI,,,,,,,,
18780,TI,,,,,,,,
18781,TI,,,,,,,,
18782,TI,,,,,,,,
18783,TI,,,,,,,,
18784,TI,,,,,,,,
18785,TI,,,,,,,,
18786,TI,,,,,,,,
18787,TI,,,,,,,,
18788,TI,,,,,,,,
18789,TI,,,,,,,,
18790,TI,,,,,,,,
18791,TI,,,,,,,,
18792,TI,,,,,,,,
18793,TI,,,,,,,,
18794,TI,,,,,,,,
18795,TI,,,,,,,,
18796,TI,,,,,,,,
18797,TI,,,,,,,,
18798,TI,,,,,,,,
18799,TI,,,,,,,,
18800,TI,,,,,,,,
18801,TI,,,,,,,,
18802,TI,,,,,,,,
18803,TI,,,,,,,,
18804,TI,,,,,,,,
18805,TI,,,,,,,,
18806,TI,,,,,,,,
18807,TI,,,,,,,,
18808,TI,,,,,,,,
18809,TI,,,,,,,,
18810,TI,,,,,,,,
18811,TI,,,,,,,,
18812,TI,,,,,,,,
18813,TI,,,,,,,,
18814,TI,,,,,,,,
18815,TI,,,,,,,,
18816,TI,,,,,,,,
18817,TI,,,,,,,,
18818,TI,,,,,,,,
18819,TI,,,,,,,,
18820,TI,,,,,,,,
18821,TI,,,,,,,,
18822,TI,,,,,,,,
18823,TI,,,,,,,,
18824,TI,,,,,,,,
18825,TI,,,,,,,,
18826,TI,,,,,,,,
18827,TI,,,,,,,,
18828,TI,,,,,,,,
18829,TI,,,,,,,,
18830,TI,,,,,,,,
18831,TI,,,,,,,,
18832,TI,,,,,,,,
18833,TI,,,,,,,,
18834,TI,,,,,,,,
18835,TI,,,,,,,,
18836,TI,,,,,,,,
18837,TI,,,,,,,,
18838,TI,,,,,,,,
18839,TI,,,,,,,,
18840,TI,,,,,,,,
18841,TI,,,,,,,,
18842,TI,,,,,,,,
18843,TI,,,,,,,,
18844,TI,,,,,,,,
18845,TI,,,,,,,,
18846,TI,,,,,,,,
18847,TI,,,,,,,,
18848,TI,,,,,,,,
18849,TI,,,,,,,,
18850,TI,,,,,,,,
18851,TI,,,,,,,,
18852,TI,,,,,,,,
18853,TI,,,,,,,,
18854,TI,,,,,,,,
18855,TI,,,,,,,,
18856,TI,,,,,,,,
18857,TI,,,,,,,,
18858,TI,,,,,,,,
18859,TI,,,,,,,,
18860,TI,,,,,,,,
18861,TI,,,,,,,,
18862,TI,,,,,,,,
18863,TI,,,,,,,,
18864,TI,,,,,,,,
18865,TI,,,,,,,,
18866,TI,,,,,,,,
18867,TI,,,,,,,,
18868,TI,,,,,,,,
18869,TI,,,,,,,,
18870,TI,,,,,,,,
18871,TI,,,,,,,,
18872,TI,,,,,,,,
18873,TI,,,,,,,,
18874,TI,,,,,,,,
18875,TI,,,,,,,,
18876,TI,,,,,,,,
18877,TI,,,,,,,,
18878,TI,,,,,,,,
18879,TI,,,,,,,,
18880,TI,,,,,,,,
18881,TI,,,,,,,,
18882,TI,,,,,,,,
18883,TI,,,,,,,,
18884,TI,,,,,,,,
18885,TI,,,,,,,,
18886,TI,,,,,,,,
18887,TI,,,,,,,,
18888,TI,,,,,,,,
18889,TI,,,,,,,,
18890,TI,,,,,,,,
18891,TI,,,,,,,,
18892,TI,,,,,,,,
18893,TI,,,,,,,,
18894,TI,,,,,,,,
18895,TI,,,,,,,,
18896,TI,,,,,,,,
18897,TI,,,,,,,,
18898,TI,,,,,,,,
18899,TI,,,,,,,,
18900,TI,,,,,,,,
18901,TI,,,,,,,,
18902,TI,,,,,,,,
18903,TI,,,,,,,,
18904,TI,,,,,,,,
18905,TI,,,,,,,,
18906,TI,,,,,,,,
18907,TI,,,,,,,,
18908,TI,,,,,,,,
18909,TI,,,,,,,,
18910,TI,,,,,,,,
18911,TI,,,,,,,,
18912,TI,,,,,,,,
18913,TI,,,,,,,,
18914,TI,,,,,,,,
18915,TI,,,,,,,,
18916,TI,,,,,,,,
18917,TI,,,,,,,,
18918,TI,,,,,,,,
18919,TI,,,,,,,,
18920,TI,,,,,,,,
18921,TI,,,,,,,,
18922,TI,,,,,,,,
18923,TI,,,,,,,,
18924,TI,,,,,,,,
18925,TI,,,,,,,,
18926,TI,,,,,,,,
18927,TI,,,,,,,,
18928,TI,,,,,,,,
18929,TI,,,,,,,,
18930,TI,,,,,,,,
18931,TI,,,,,,,,
18932,TI,,,,,,,,
18933,TI,,,,,,,,
18934,TI,,,,,,,,
18935,TI,,,,,,,,
18936,TI,,,,,,,,
18937,TI,,,,,,,,
18938,TI,,,,,,,,
18939,TI,,,,,,,,
18940,TI,,,,,,,,
18941,TI,,,,,,,,
18942,TI,,,,,,,,
18943,TI,,,,,,,,
18944,TI,,,,,,,,
18945,TI,,,,,,,,
18946,TI,,,,,,,,
18947,TI,,,,,,,,
18948,TI,,,,,,,,
18949,TI,,,,,,,,
18950,TI,,,,,,,,
18951,TI,,,,,,,,
18952,TI,,,,,,,,
18953,TI,,,,,,,,
18954,TI,,,,,,,,
18955,TI,,,,,,,,
18956,TI,,,,,,,,
18957,TI,,,,,,,,
18958,TI,,,,,,,,
18959,TI,,,,,,,,
18960,TI,,,,,,,,
18961,TI,,,,,,,,
18962,TI,,,,,,,,
18963,TI,,,,,,,,
18964,TI,,,,,,,,
18965,TI,,,,,,,,
18966,TI,,,,,,,,
18967,TI,,,,,,,,
18968,TI,,,,,,,,
18969,TI,,,,,,,,
18970,TI,,,,,,,,
18971,TI,,,,,,,,
18972,TI,,,,,,,,
18973,TI,,,,,,,,
18974,TI,,,,,,,,
18975,TI,,,,,,,,
18976,TI,,,,,,,,
18977,TI,,,,,,,,
18978,TI,,,,,,,,
18979,TI,,,,,,,,
18980,TI,,,,,,,,
18981,TI,,,,,,,,
18982,TI,,,,,,,,
18983,TI,,,,,,,,
18984,TI,,,,,,,,
18985,TI,,,,,,,,
18986,TI,,,,,,,,
18987,TI,,,,,,,,
18988,TI,,,,,,,,
18989,TI,,,,,,,,
18990,TI,,,,,,,,
18991,TI,,,,,,,,
18992,TI,,,,,,,,
18993,TI,,,,,,,,
18994,TI,,,,,,,,
18995,TI,,,,,,,,
18996,TI,,,,,,,,
18997,TI,,,,,,,,
18998,TI,,,,,,,,
18999,TI,,,,,,,,
19000,TI,,,,,,,,
19001,TI,,,,,,,,
19002,TI,,,,,,,,
19003,TI,,,,,,,,
19004,TI,,,,,,,,
19005,TI,,,,,,,,
19006,TI,,,,,,,,
19007,TI,,,,,,,,
19008,TI,,,,,,,,
19009,TI,,,,,,,,
19010,TI,,,,,,,,
19011,TI,,,,,,,,
19012,TI,,,,,,,,
19013,TI,,,,,,,,
19014,TI,,,,,,,,
19015,TI,,,,,,,,
19016,TI,,,,,,,,
19017,TI,,,,,,,,
19018,TI,,,,,,,,
19019,TI,,,,,,,,
19020,TI,,,,,,,,
19021,TI,,,,,,,,
19022,TI,,,,,,,,
19023,TI,,,,,,,,
19024,TI,,,,,,,,
19025,TI,,,,,,,,
19026,TI,,,,,,,,
19027,TI,,,,,,,,
19028,TI,,,,,,,,
19029,TI,,,,,,,,
19030,TI,,,,,,,,
19031,TI,,,,,,,,
19032,TI,,,,,,,,
19033,TI,,,,,,,,
19034,TI,,,,,,,,
19035,TI,,,,,,,,
19036,TI,,,,,,,,
19037,TI,,,,,,,,
19038,TI,,,,,,,,
19039,TI,,,,,,,,
19040,TI,,,,,,,,
19041,TI,,,,,,,,
19042,TI,,,,,,,,
19043,TI,,,,,,,,
19044,TI,,,,,,,,
19045,TI,,,,,,,,
19046,TI,,,,,,,,
19047,TI,,,,,,,,
19048,TI,,,,,,,,
19049,TI,,,,,,,,
19050,TI,,,,,,,,
19051,TI,,,,,,,,
19052,TI,,,,,,,,
19053,TI,,,,,,,,
19054,TI,,,,,,,,
19055,TI,,,,,,,,
19056,TI,,,,,,,,
19057,TI,,,,,,,,
19058,TI,,,,,,,,
19059,TI,,,,,,,,
19060,TI,,,,,,,,
19061,TI,,,,,,,,
19062,TI,,,,,,,,
19063,TI,,,,,,,,
19064,TI,,,,,,,,
19065,TI,,,,,,,,
19066,TI,,,,,,,,
19067,TI,,,,,,,,
19068,TI,,,,,,,,
19069,TI,,,,,,,,
19070,TI,,,,,,,,
19071,TI,,,,,,,,
19072,TI,,,,,,,,
19073,TI,,,,,,,,
19074,TI,,,,,,,,
19075,TI,,,,,,,,
19076,TI,,,,,,,,
19077,TI,,,,,,,,
19078,TI,,,,,,,,
19079,TI,,,,,,,,
19080,TI,,,,,,,,
19081,TI,,,,,,,,
19082,TI,,,,,,,,
19083,TI,,,,,,,,
19084,TI,,,,,,,,
19085,TI,,,,,,,,
19086,TI,,,,,,,,
19087,TI,,,,,,,,
19088,TI,,,,,,,,
19089,TI,,,,,,,,
19090,TI,,,,,,,,
19091,TI,,,,,,,,
19092,TI,,,,,,,,
19093,TI,,,,,,,,
19094,TI,,,,,,,,
19095,TI,,,,,,,,
19096,TI,,,,,,,,
19097,TI,,,,,,,,
19098,TI,,,,,,,,
19099,TI,,,,,,,,
19100,TI,,,,,,,,
19101,TI,,,,,,,,
19102,TI,,,,,,,,
19103,TI,,,,,,,,
19104,TI,,,,,,,,
19105,TI,,,,,,,,
19106,TI,,,,,,,,
19107,TI,,,,,,,,
19108,TI,,,,,,,,
19109,TI,,,,,,,,
19110,TI,,,,,,,,
19111,TI,,,,,,,,
19112,TI,,,,,,,,
19113,TI,,,,,,,,
19114,TI,,,,,,,,
19115,TI,,,,,,,,
19116,TI,,,,,,,,
19117,TI,,,,,,,,
19118,TI,,,,,,,,
19119,TI,,,,,,,,
19120,TI,,,,,,,,
19121,TI,,,,,,,,
19122,TI,,,,,,,,
19123,TI,,,,,,,,
19124,TI,,,,,,,,
19125,TI,,,,,,,,
19126,TI,,,,,,,,
19127,TI,,,,,,,,
19128,TI,,,,,,,,
19129,TI,,,,,,,,
19130,TI,,,,,,,,
19131,TI,,,,,,,,
19132,TI,,,,,,,,
19133,TI,,,,,,,,
19134,TI,,,,,,,,
19135,TI,,,,,,,,
19136,TI,,,,,,,,
19137,TI,,,,,,,,
19138,TI,,,,,,,,
19139,TI,,,,,,,,
19140,TI,,,,,,,,
19141,TI,,,,,,,,
19142,TI,,,,,,,,
19143,TI,,,,,,,,
19144,TI,,,,,,,,
19145,TI,,,,,,,,
19146,TI,,,,,,,,
19147,TI,,,,,,,,
19148,TI,,,,,,,,
19149,TI,,,,,,,,
19150,TI,,,,,,,,
19151,TI,,,,,,,,
19152,TI,,,,,,,,
19153,TI,,,,,,,,
19154,TI,,,,,,,,
19155,TI,,,,,,,,
19156,TI,,,,,,,,
19157,TI,,,,,,,,
19158,TI,,,,,,,,
19159,TI,,,,,,,,
19160,TI,,,,,,,,
19161,TI,,,,,,,,
19162,TI,,,,,,,,
19163,TI,,,,,,,,
19164,TI,,,,,,,,
19165,TI,,,,,,,,
19166,TI,,,,,,,,
19167,TI,,,,,,,,
19168,TI,,,,,,,,
19169,TI,,,,,,,,
19170,TI,,,,,,,,
19171,TI,,,,,,,,
19172,TI,,,,,,,,
19173,TI,,,,,,,,
19174,TI,,,,,,,,
19175,TI,,,,,,,,
19176,TI,,,,,,,,
19177,TI,,,,,,,,
19178,TI,,,,,,,,
19179,TI,,,,,,,,
19180,TI,,,,,,,,
19181,TI,,,,,,,,
19182,TI,,,,,,,,
19183,TI,,,,,,,,
19184,TI,,,,,,,,
19185,TI,,,,,,,,
19186,TI,,,,,,,,
19187,TI,,,,,,,,
19188,TI,,,,,,,,
19189,TI,,,,,,,,
19190,TI,,,,,,,,
19191,TI,,,,,,,,
19192,TI,,,,,,,,
19193,TI,,,,,,,,
19194,TI,,,,,,,,
19195,TI,,,,,,,,
19196,TI,,,,,,,,
19197,TI,,,,,,,,
19198,TI,,,,,,,,
19199,TI,,,,,,,,
19200,TI,,,,,,,,
19201,TI,,,,,,,,
19202,TI,,,,,,,,
19203,TI,,,,,,,,
19204,TI,,,,,,,,
19205,TI,,,,,,,,
19206,TI,,,,,,,,
19207,TI,,,,,,,,
19208,TI,,,,,,,,
19209,TI,,,,,,,,
19210,TI,,,,,,,,
19211,TI,,,,,,,,
19212,TI,,,,,,,,
19213,TI,,,,,,,,
19214,TI,,,,,,,,
19215,TI,,,,,,,,
19216,TI,,,,,,,,
19217,TI,,,,,,,,
19218,TI,,,,,,,,
19219,TI,,,,,,,,
19220,TI,,,,,,,,
19221,TI,,,,,,,,
19222,TI,,,,,,,,
19223,TI,,,,,,,,
19224,TI,,,,,,,,
19225,TI,,,,,,,,
19226,TI,,,,,,,,
19227,TI,,,,,,,,
19228,TI,,,,,,,,
19229,TI,,,,,,,,
19230,TI,,,,,,,,
19231,TI,,,,,,,,
19232,TI,,,,,,,,
19233,TI,,,,,,,,
19234,TI,,,,,,,,
19235,TI,,,,,,,,
19236,TI,,,,,,,,
19237,TI,,,,,,,,
19238,TI,,,,,,,,
19239,TI,,,,,,,,
19240,TI,,,,,,,,
19241,TI,,,,,,,,
19242,TI,,,,,,,,
19243,TI,,,,,,,,
19244,TI,,,,,,,,
19245,TI,,,,,,,,
19246,TI,,,,,,,,
19247,TI,,,,,,,,
19248,TI,,,,,,,,
19249,TI,,,,,,,,
19250,TI,,,,,,,,
19251,TI,,,,,,,,
19252,TI,,,,,,,,
19253,TI,,,,,,,,
19254,TI,,,,,,,,
19255,TI,,,,,,,,
19256,TI,,,,,,,,
19257,TI,,,,,,,,
19258,TI,,,,,,,,
19259,TI,,,,,,,,
19260,TI,,,,,,,,
19261,TI,,,,,,,,
19262,TI,,,,,,,,
19263,TI,,,,,,,,
19264,TI,,,,,,,,
19265,TI,,,,,,,,
19266,TI,,,,,,,,
19267,TI,,,,,,,,
19268,TI,,,,,,,,
19269,TI,,,,,,,,
19270,TI,,,,,,,,
19271,TI,,,,,,,,
19272,TI,,,,,,,,
19273,TI,,,,,,,,
19274,TI,,,,,,,,
19275,TI,,,,,,,,
19276,TI,,,,,,,,
19277,TI,,,,,,,,
19278,TI,,,,,,,,
19279,TI,,,,,,,,
19280,TI,,,,,,,,
19281,TI,,,,,,,,
19282,TI,,,,,,,,
19283,TI,,,,,,,,
19284,TI,,,,,,,,
19285,TI,,,,,,,,
19286,TI,,,,,,,,
19287,TI,,,,,,,,
19288,TI,,,,,,,,
19289,TI,,,,,,,,
19290,TI,,,,,,,,
19291,TI,,,,,,,,
19292,TI,,,,,,,,
19293,TI,,,,,,,,
19294,TI,,,,,,,,
19295,TI,,,,,,,,
19296,TI,,,,,,,,
19297,TI,,,,,,,,
19298,TI,,,,,,,,
19299,TI,,,,,,,,
19300,TI,,,,,,,,
19301,TI,,,,,,,,
19302,TI,,,,,,,,
19303,TI,,,,,,,,
19304,TI,,,,,,,,
19305,TI,,,,,,,,
19306,TI,,,,,,,,
19307,TI,,,,,,,,
19308,TI,,,,,,,,
19309,TI,,,,,,,,
19310,TI,,,,,,,,
19311,TI,,,,,,,,
19312,TI,,,,,,,,
19313,TI,,,,,,,,
19314,TI,,,,,,,,
19315,TI,,,,,,,,
19316,TI,,,,,,,,
19317,TI,,,,,,,,
19318,TI,,,,,,,,
19319,TI,,,,,,,,
19320,TI,,,,,,,,
19321,TI,,,,,,,,
19322,TI,,,,,,,,
19323,TI,,,,,,,,
19324,TI,,,,,,,,
19325,TI,,,,,,,,
19326,TI,,,,,,,,
19327,TI,,,,,,,,
19328,TI,,,,,,,,
19329,TI,,,,,,,,
19330,TI,,,,,,,,
19331,TI,,,,,,,,
19332,TI,,,,,,,,
19333,TI,,,,,,,,
19334,TI,,,,,,,,
19335,TI,,,,,,,,
19336,TI,,,,,,,,
19337,TI,,,,,,,,
19338,TI,,,,,,,,
19339,TI,,,,,,,,
19340,TI,,,,,,,,
19341,TI,,,,,,,,
19342,TI,,,,,,,,
19343,TI,,,,,,,,
19344,TI,,,,,,,,
19345,TI,,,,,,,,
19346,TI,,,,,,,,
19347,TI,,,,,,,,
19348,TI,,,,,,,,
19349,TI,,,,,,,,
19350,TI,,,,,,,,
19351,TI,,,,,,,,
19352,TI,,,,,,,,
19353,TI,,,,,,,,
19354,TI,,,,,,,,
19355,TI,,,,,,,,
19356,TI,,,,,,,,
19357,TI,,,,,,,,
19358,TI,,,,,,,,
19359,TI,,,,,,,,
19360,TI,,,,,,,,
19361,TI,,,,,,,,
19362,TI,,,,,,,,
19363,TI,,,,,,,,
19364,TI,,,,,,,,
19365,TI,,,,,,,,
19366,TI,,,,,,,,
19367,TI,,,,,,,,
19368,TI,,,,,,,,
19369,TI,,,,,,,,
19370,TI,,,,,,,,
19371,TI,,,,,,,,
19372,TI,,,,,,,,
19373,TI,,,,,,,,
19374,TI,,,,,,,,
19375,TI,,,,,,,,
19376,TI,,,,,,,,
19377,TI,,,,,,,,
19378,TI,,,,,,,,
19379,TI,,,,,,,,
19380,TI,,,,,,,,
19381,TI,,,,,,,,
19382,TI,,,,,,,,
19383,TI,,,,,,,,
19384,TI,,,,,,,,
19385,TI,,,,,,,,
19386,TI,,,,,,,,
19387,TI,,,,,,,,
19388,TI,,,,,,,,
19389,TI,,,,,,,,
19390,TI,,,,,,,,
19391,TI,,,,,,,,
19392,TI,,,,,,,,
19393,TI,,,,,,,,
19394,TI,,,,,,,,
19395,TI,,,,,,,,
19396,TI,,,,,,,,
19397,TI,,,,,,,,
19398,TI,,,,,,,,
19399,TI,,,,,,,,
19400,TI,,,,,,,,
19401,TI,,,,,,,,
19402,TI,,,,,,,,
19403,TI,,,,,,,,
19404,TI,,,,,,,,
19405,TI,,,,,,,,
19406,TI,,,,,,,,
19407,TI,,,,,,,,
19408,TI,,,,,,,,
19409,TI,,,,,,,,
19410,TI,,,,,,,,
19411,TI,,,,,,,,
19412,TI,,,,,,,,
19413,TI,,,,,,,,
19414,TI,,,,,,,,
19415,TI,,,,,,,,
19416,TI,,,,,,,,
19417,TI,,,,,,,,
19418,TI,,,,,,,,
19419,TI,,,,,,,,
19420,TI,,,,,,,,
19421,TI,,,,,,,,
19422,TI,,,,,,,,
19423,TI,,,,,,,,
19424,TI,,,,,,,,
19425,TI,,,,,,,,
19426,TI,,,,,,,,
19427,TI,,,,,,,,
19428,TI,,,,,,,,
19429,TI,,,,,,,,
19430,TI,,,,,,,,
19431,TI,,,,,,,,
19432,TI,,,,,,,,
19433,TI,,,,,,,,
19434,TI,,,,,,,,
19435,TI,,,,,,,,
19436,TI,,,,,,,,
19437,TI,,,,,,,,
19438,TI,,,,,,,,
19439,TI,,,,,,,,
19440,TI,,,,,,,,
19441,TI,,,,,,,,
19442,TI,,,,,,,,
19443,TI,,,,,,,,
19444,TI,,,,,,,,
19445,TI,,,,,,,,
