seed,experiment,epoch,train_total_loss,train_task_loss,train_recon_loss,val_total_loss,val_task_loss,val_mse,val_mae,val_kstar_mean,val_kstar_std,val_kstar_proxy_spearman_adjusted_rho,val_lag_gate_sensitivity_range,val_omega_entropy_mean,val_omega_peak_share_1,val_omega_peak_share_2,val_omega_peak_share_3
3,fullspan_income_k3_cmdl_seed3,28,0.20867657661437988,0.02132429927587509,1.8735226392745972,0.7236251831054688,0.5364590883255005,0.5364590267070494,0.720290237949008,2.4640920162200928,0.06399456612877966,0.7298701298701298,0.25826239585876465,0.8807338723584001,0.0,0.0,1.0
3,fullspan_income_k3_cmdl_seed3,29,0.20634452998638153,0.019178401678800583,1.8716611862182617,0.7190233469009399,0.5318119525909424,0.531811906906499,0.7170088858831496,2.4651660919189453,0.06280329728399206,0.774025974025974,0.24642705917358398,0.8801792089956602,0.0,0.0,1.0
3,fullspan_income_k3_cmdl_seed3,30,0.20481911301612854,0.01760775037109852,1.872113585472107,0.7089511752128601,0.5214655995368958,0.5214656191204476,0.7097518160229638,2.4623019695281982,0.0671092054200362,0.8012987012987013,0.25187015533447266,0.88075857632424,0.0,0.0,1.0
3,fullspan_income_k3_cmdl_seed3,31,0.20309309661388397,0.015607536770403385,1.8748555183410645,0.6938349008560181,0.5059489607810974,0.5059489317938708,0.6987300855772836,2.456817626953125,0.07507587037954234,0.8012987012987013,0.2663764953613281,0.8820765954948252,0.0,0.0,1.0
4,fullspan_income_k3_cmdl_seed4,1,1.33649480342865,1.1834911108016968,1.530036449432373,3.5103952884674072,3.358816623687744,3.358816778765018,1.791305135935545,1.7423290014266968,0.010415965553834354,0.9025974025974025,0.028080463409423828,0.7655872279293034,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,2,1.0515245199203491,0.8999457955360413,1.5157876014709473,2.8841562271118164,2.7339680194854736,2.7339680586838018,1.619222276444946,1.7385836839675903,0.009982154677558882,0.9025974025974025,0.026962876319885254,0.7678893800016996,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,3,0.8180156946182251,0.6678275465965271,1.50188148021698,2.328683614730835,2.1798479557037354,2.1798476839336467,1.4477941558829375,1.734871506690979,0.009555508656552211,0.9025974025974025,0.02585625648498535,0.7701195669712784,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,4,0.6227859854698181,0.4739503860473633,1.488356113433838,1.852944016456604,1.7054349184036255,1.7054350120552186,1.2808226623705454,1.7311720848083496,0.009167347451070855,0.9025974025974025,0.02484607696533203,0.772288137972981,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,5,0.4749508500099182,0.3274417817592621,1.4750908613204956,1.4590250253677368,1.3128231763839722,1.3128231220501678,1.121854814745131,1.7274401187896729,0.008813669766498505,0.9025974025974025,0.023920297622680664,0.7744213114403025,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,6,0.3644944131374359,0.21829257905483246,1.462018370628357,1.1430363655090332,0.9981217980384827,0.9981218551523706,0.9738054559344337,1.7236706018447876,0.008474743820440401,0.9038961038961039,0.023030638694763184,0.7765235900304146,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,7,0.2901836633682251,0.14526906609535217,1.449145793914795,0.8985000848770142,0.7548485994338989,0.7548485804805578,0.8401233582269578,1.7198940515518188,0.00814626520860248,0.9038961038961039,0.02216804027557373,0.7786095992162794,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,8,0.24393904209136963,0.1002875491976738,1.4365148544311523,0.7142752408981323,0.5718666911125183,0.5718666661488045,0.7230786468301501,1.7162644863128662,0.007819519795732352,0.9038961038961039,0.021305203437805176,0.7807518552495316,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,9,0.22166737914085388,0.07925879955291748,1.4240857362747192,0.584122896194458,0.4429057836532593,0.4429058150813634,0.6286186533314841,1.7133792638778687,0.007467825978120153,0.9038961038961039,0.020379185676574707,0.7825994799912996,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,10,0.21468155086040497,0.07346445322036743,1.4121708869934082,0.5002562403678894,0.36011937260627747,0.3601193906233878,0.561465859413147,1.7117396593093872,0.007091208373641831,0.9038961038961039,0.01939857006072998,0.7838150366666158,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,11,0.21600891649723053,0.0758720338344574,1.4013688564300537,0.4542849063873291,0.3151179254055023,0.3151179069581827,0.5233747959136963,1.7113651037216187,0.006688514004047345,0.9038961038961039,0.018351197242736816,0.7843401505289926,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,12,0.21458753943443298,0.0754205510020256,1.3916698694229126,0.4374942183494568,0.2991226613521576,0.2991226609130547,0.511474731422606,1.7120156288146973,0.006313363948715079,0.9142857142857143,0.017377495765686035,0.7842686201978852,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,13,0.21087908744812012,0.07250750809907913,1.3837156295776367,0.44301509857177734,0.3052848279476166,0.305284795215643,0.5208068021706173,1.7133736610412598,0.005967619606292422,0.9129870129870129,0.016474604606628418,0.7837775177252104,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,14,0.20387299358844757,0.066142737865448,1.3773025274276733,0.46791011095046997,0.3307010531425476,0.33070106464259147,0.5475212363969713,1.715203046798706,0.005650167844189444,0.92987012987013,0.01563715934753418,0.7830023066030181,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,15,0.19488701224327087,0.057677969336509705,1.3720903396606445,0.509104311466217,0.3723554015159607,0.372355412687697,0.5867013690017518,1.71731698513031,0.00534321935746877,0.9363636363636364,0.014844536781311035,0.7820505929741094,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,16,0.1850394308567047,0.04829050600528717,1.367489218711853,0.562457263469696,0.4261596202850342,0.42615965434189396,0.632781099705469,1.7195119857788086,0.005038310355573947,0.9402597402597404,0.014075994491577148,0.7810422898497972,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,17,0.17742016911506653,0.04112253710627556,1.362976312637329,0.6226139664649963,0.4867820739746094,0.48678206904987453,0.6804269580614,1.7216336727142334,0.0047338696729523925,0.9454545454545454,0.013283133506774902,0.7800726121798318,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,18,0.17180289328098297,0.03597098961472511,1.3583190441131592,0.6818116903305054,0.5465279817581177,0.5465279952390566,0.7239794035752615,1.7234293222427368,0.0044133944684607304,0.9441558441558441,0.012415409088134766,0.7793062447199135,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,19,0.1681046336889267,0.03282095119357109,1.3528367280960083,0.7332260608673096,0.5985865592956543,0.5985866118486436,0.7596801051071712,1.724792242050171,0.004080165877381083,0.9493506493506494,0.011700987815856934,0.7788112060180052,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,20,0.16592898964881897,0.0312894731760025,1.3463951349258423,0.77565598487854,0.6417534947395325,0.6417534530439805,0.7878011010942005,1.7257347106933594,0.003739538355516609,0.9532467532467532,0.010894298553466797,0.778575614291354,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,21,0.16545863449573517,0.0315561480820179,1.3390249013900757,0.8075361847877502,0.6744515895843506,0.6744516251608608,0.8081567060379755,1.7262789011001587,0.003401101934384816,0.9402597402597404,0.009917140007019043,0.77858343019545,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,22,0.16451585292816162,0.03143124282360077,1.3308460712432861,0.8321483135223389,0.6999460458755493,0.6999460579793751,0.8233292017664228,1.7264970541000366,0.0030737543930565306,0.9259740259740258,0.009034395217895508,0.7787872430070382,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,23,0.16217422485351562,0.029971972107887268,1.3220224380493164,0.8530356287956238,0.7217710018157959,0.7217709955716607,0.835741400718689,1.7264474630355835,0.002761795128808696,0.9103896103896105,0.008237600326538086,0.7791491973079574,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,24,0.15970413386821747,0.028439493849873543,1.3126463890075684,0.8698061108589172,0.7395257353782654,0.739525792571006,0.845340541430882,1.7261613607406616,0.0024721305709791063,0.8844155844155844,0.007436633110046387,0.7796494074908421,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,25,0.1562986969947815,0.026018327102065086,1.3028037548065186,0.8822375535964966,0.7529657483100891,0.7529657250747003,0.8521526569411868,1.7256734371185303,0.0022182925411292852,0.8428571428571429,0.006649613380432129,0.7802657277669317,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,26,0.15302380919456482,0.023752018809318542,1.2927179336547852,0.8897888660430908,0.7615357637405396,0.7615357953539079,0.8559692828428178,1.725003957748413,0.0020116244806727386,0.7805194805194805,0.005885004997253418,0.780986413326323,0.0,1.0,0.0
4,fullspan_income_k3_cmdl_seed4,27,0.14903850853443146,0.02078537456691265,1.2825312614440918,0.8911329507827759,0.7638891339302063,0.7638891336861166,0.8560572181429181,1.7241910696029663,0.0018611032721463287,0.6701298701298701,0.005174398422241211,0.7817870251263689,0.0,1.0,0.0
5,fullspan_income_k3_cmdl_seed5,1,2.0927836894989014,1.9445269107818604,1.4825677871704102,3.8095903396606445,3.661680221557617,3.661680166500718,1.852298457352888,1.6080127954483032,0.00809120325536196,0.5714285714285714,0.021059274673461914,0.8191286594918259,0.0,1.0,0.0
5,fullspan_income_k3_cmdl_seed5,2,1.5314617156982422,1.3835515975952148,1.4791008234024048,2.9212324619293213,2.773653268814087,2.7736532865080186,1.607463129751739,1.601203203201294,0.008413545573642572,0.6051948051948052,0.02140951156616211,0.8199719682729181,0.0,1.0,0.0
5,fullspan_income_k3_cmdl_seed5,3,1.0965521335601807,0.9489729404449463,1.4757916927337646,2.227018356323242,2.0797500610351562,2.07975004296617,1.3859186823524179,1.59445321559906,0.00872065541101391,0.625974025974026,0.022231221199035645,0.8206331209293144,0.0,1.0,0.0
5,fullspan_income_k3_cmdl_seed5,4,0.7848113179206848,0.6375431418418884,1.4726817607879639,1.6923433542251587,1.5453637838363647,1.5453640051465307,1.1878103777056648,1.587763786315918,0.009011274049894926,0.6376623376623376,0.023012280464172363,0.8211165244553913,0.0,1.0,0.0
5,fullspan_income_k3_cmdl_seed5,5,0.5909489393234253,0.44396936893463135,1.4697957038879395,1.2860324382781982,1.1393132209777832,1.1393132571084232,1.0124856410991578,1.5811364650726318,0.009273682348356224,0.6545454545454545,0.023729324340820312,0.8214269539287733,0.0,1.0,0.0
5,fullspan_income_k3_cmdl_seed5,6,0.4958272874355316,0.34910812973976135,1.4671915769577026,0.9910815358161926,0.8445894122123718,0.8445893878681785,0.8637455034823645,1.574587345123291,0.009481146726781907,0.7,0.024262428283691406,0.8215696906033952,0.0,1.0,0.0
5,fullspan_income_k3_cmdl_seed5,7,0.4563989043235779,0.30990681052207947,1.4649211168289185,0.7979297637939453,0.6516232490539551,0.6516233196500169,0.7503839589300609,1.5684231519699097,0.009585282957779977,0.735064935064935,0.02458322048187256,0.8215550702163997,0.047619047619047616,0.9523809523809523,0.0
5,fullspan_income_k3_cmdl_seed5,8,0.4337380528450012,0.2874315679073334,1.4630649089813232,0.6784707307815552,0.5323046445846558,0.5323046356827272,0.670297201190676,1.5629633665084839,0.00956908558634432,0.7506493506493507,0.024712204933166504,0.8214214067851952,0.2857142857142857,0.7142857142857143,0.0
5,fullspan_income_k3_cmdl_seed5,9,0.4121934771537781,0.26602739095687866,1.461660623550415,0.606838047504425,0.4607689678668976,0.46076898842056135,0.6173310464336759,1.5583690404891968,0.009425515082582303,0.7597402597402596,0.02441704273223877,0.8212210674443272,0.38095238095238093,0.6190476190476191,0.0
5,fullspan_income_k3_cmdl_seed5,10,0.3765762150287628,0.23050713539123535,1.4606907367706299,0.5656676292419434,0.419662207365036,0.41966223125785,0.5852839081060319,1.5546655654907227,0.009173763297567672,0.7610389610389611,0.02425408363342285,0.8210007708698137,0.42857142857142855,0.5714285714285714,0.0
5,fullspan_income_k3_cmdl_seed5,11,0.335666298866272,0.18966086208820343,1.4600542783737183,0.5440628528594971,0.39809271693229675,0.3980927152290339,0.5689625839392344,1.5517768859863281,0.008814367170570662,0.7610389610389611,0.02373361587524414,0.8207933568960486,0.47619047619047616,0.5238095238095238,0.0
5,fullspan_income_k3_cmdl_seed5,12,0.29005181789398193,0.1440816968679428,1.4597012996673584,0.534704864025116,0.38874581456184387,0.3887458073983726,0.5636916557947794,1.5495452880859375,0.008357565948876655,0.7636363636363636,0.02285897731781006,0.8206136046344952,0.5238095238095238,0.47619047619047616,0.0
5,fullspan_income_k3_cmdl_seed5,13,0.24827270209789276,0.10231363773345947,1.4595905542373657,0.5304281711578369,0.38445064425468445,0.38445063004530977,0.5636967094171614,1.5475728511810303,0.007790973469002302,0.7974025974025974,0.021556735038757324,0.8204453074069675,0.5714285714285714,0.42857142857142855,0.0
5,fullspan_income_k3_cmdl_seed5,14,0.22137919068336487,0.0754016563296318,1.4597752094268799,0.5184738636016846,0.37242692708969116,0.3724269294359806,0.5572516605967567,1.5450513362884521,0.007106832716350505,0.7844155844155845,0.019774794578552246,0.8202149078582892,0.8095238095238095,0.19047619047619047,0.0
5,fullspan_income_k3_cmdl_seed5,15,0.2090717852115631,0.0630248561501503,1.4604692459106445,0.48940569162368774,0.3432655334472656,0.34326554219548877,0.5341445321128482,1.5417046546936035,0.006436803631014938,0.735064935064935,0.017870187759399414,0.819865089965189,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,16,0.2046194076538086,0.058479245752096176,1.4614015817642212,0.4503069519996643,0.3040711581707001,0.3040711671495391,0.4986620616345179,1.5377657413482666,0.005863858438066174,0.7155844155844155,0.016121745109558105,0.8193933782878619,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,17,0.2028914988040924,0.05665569007396698,1.462357997894287,0.40781235694885254,0.2614850103855133,0.2614850037633041,0.4557671688851856,1.5334011316299438,0.005406700535240326,0.6844155844155844,0.014656901359558105,0.8187991072908352,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,18,0.19866043329238892,0.05233306437730789,1.463273525238037,0.3665083646774292,0.22009488940238953,0.2200948725714088,0.4098123510678609,1.528767704963684,0.00505422976935005,0.6766233766233766,0.01422584056854248,0.8180898208933594,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,19,0.19135630130767822,0.044942840933799744,1.4641345739364624,0.33012574911117554,0.18363596498966217,0.18363594912806788,0.36575753206298467,1.5240416526794434,0.004790513732836749,0.6610389610389611,0.013898491859436035,0.8172913959808525,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,20,0.1861405372619629,0.03965073451399803,1.4648979902267456,0.30324235558509827,0.1567087471485138,0.1567087547473356,0.3321240884917123,1.5197309255599976,0.004604039868463238,0.648051948051948,0.013635993003845215,0.8165202615898647,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,21,0.18300557136535645,0.03647197037935257,1.4653360843658447,0.289445161819458,0.14293359220027924,0.14293360364096028,0.3173055677186875,1.5167731046676636,0.004463945117600509,0.6324675324675325,0.013382196426391602,0.815995305910607,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,22,0.18450984358787537,0.0379982553422451,1.4651157855987549,0.28832224011421204,0.14189757406711578,0.14189756169926276,0.3221802370888846,1.5153881311416626,0.004329270967179645,0.6324675324675325,0.013083934783935547,0.8157899240563529,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,23,0.18140265345573425,0.034977979958057404,1.4642466306686401,0.29858505725860596,0.15229150652885437,0.1522915029152316,0.3433758190699986,1.5152543783187866,0.004184295960306498,0.6324675324675325,0.012723803520202637,0.8158511761634019,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,24,0.17673656344413757,0.030443035066127777,1.4629353284835815,0.3208821713924408,0.17474770545959473,0.174747701813533,0.37880529392333256,1.5161314010620117,0.004026425231310913,0.6298701298701298,0.01230466365814209,0.8161289620352551,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,25,0.16977302730083466,0.02363855578005314,1.461344599723816,0.35373222827911377,0.2077626883983612,0.20776269910360684,0.42316811141513644,1.5175848007202148,0.0038521180865846794,0.6194805194805195,0.01183021068572998,0.8165260800146233,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,26,0.16477788984775543,0.018808363005518913,1.4596952199935913,0.39275062084198,0.24692873656749725,0.2469287253117431,0.46928028265635174,1.5191237926483154,0.0036615704786016894,0.6194805194805195,0.011305570602416992,0.8169373203098567,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,27,0.1632070243358612,0.017385156825184822,1.4582186937332153,0.4314737319946289,0.28576919436454773,0.285769209937477,0.5104375566755023,1.5203521251678467,0.0034633052450591915,0.6116883116883116,0.010749101638793945,0.8172840954027216,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,28,0.16332457959651947,0.017620062455534935,1.4570451974868774,0.46277379989624023,0.3171579837799072,0.3171580115686087,0.5413731819107419,1.5209717750549316,0.0032719619219674905,0.6,0.010188579559326172,0.8175113944618287,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,29,0.1645030528306961,0.018887247890233994,1.4561580419540405,0.481834352016449,0.33627593517303467,0.3362759433569133,0.559548210530054,1.5208526849746704,0.0030921096898300295,0.5805194805194805,0.009630322456359863,0.8175953771646386,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,30,0.1633252054452896,0.01776679791510105,1.4555840492248535,0.4886082708835602,0.3430905044078827,0.3430905099133123,0.5662278816813514,1.5201189517974854,0.002935120262047395,0.5467532467532468,0.009096860885620117,0.8175567558052625,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,31,0.16112664341926575,0.01560886949300766,1.455177664756775,0.48650914430618286,0.3410275876522064,0.3410275818008203,0.5648890591803051,1.5189955234527588,0.002806714591472646,0.5311688311688313,0.00859975814819336,0.8174343460134876,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,32,0.15946300327777863,0.013981426134705544,1.4548156261444092,0.4802265763282776,0.3347860276699066,0.33478605226785707,0.559699725537073,1.517722487449646,0.0027053084939965,0.5168831168831168,0.008143067359924316,0.817272930654203,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,33,0.15927377343177795,0.01383323222398758,1.4544053077697754,0.47490251064300537,0.32951804995536804,0.32951803069773566,0.5552244725681487,1.5165672302246094,0.002628188738259849,0.42987012987012985,0.0077217817306518555,0.8171275768610422,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,34,0.159651517868042,0.01426705066114664,1.4538445472717285,0.4731059670448303,0.32780325412750244,0.32780325456960824,0.5538299878438314,1.5156453847885132,0.0025733393120127724,0.3675324675324675,0.007352709770202637,0.8170252407819302,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,35,0.15921083092689514,0.01390812173485756,1.4530271291732788,0.47596752643585205,0.3307725191116333,0.3307725302555091,0.5565820506640843,1.5150203704833984,0.002533810888694779,0.36103896103896105,0.0070296525955200195,0.8169828667433611,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,36,0.1581219881772995,0.012926989234983921,1.451949954032898,0.48304617404937744,0.3379807770252228,0.33798078100383544,0.5630503410384768,1.5146493911743164,0.0025063555847682864,0.3155844155844156,0.007166743278503418,0.816994135162856,1.0,0.0,0.0
5,fullspan_income_k3_cmdl_seed5,37,0.1565035581588745,0.011438142508268356,1.4506540298461914,0.49201321601867676,0.34709563851356506,0.3470956553067963,0.571113197576432,1.5144031047821045,0.0024870221113381394,0.2935064935064935,0.007336735725402832,0.8170324680815177,1.0,0.0,0.0
6,fullspan_income_k3_cmdl_seed6,1,1.5061066150665283,1.3629618883132935,1.4314466714859009,4.684893608093262,4.541391849517822,4.541392309748436,2.077835961998928,1.6995291709899902,0.0284676152018829,-0.24285714285714283,0.0962667465209961,0.7883528020896332,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,2,1.262230634689331,1.1187291145324707,1.435015320777893,4.0111403465271,3.867286205291748,3.8672863420552908,1.919474791558016,1.7117871046066284,0.027863464307360267,-0.251948051948052,0.09372425079345703,0.782270977609208,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,3,1.05633544921875,0.912481427192688,1.4385396242141724,3.4098711013793945,3.2656779289245605,3.2656780273020223,1.7656739705375262,1.7234163284301758,0.02722270513809881,-0.2571428571428571,0.09105634689331055,0.7760218329793612,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,4,0.883571207523346,0.7393779754638672,1.4419324398040771,2.8931968212127686,2.748688220977783,2.7486881044680285,1.620829890881266,1.7343403100967407,0.026531964036123613,-0.23896103896103899,0.08825242519378662,0.7697349067984796,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,5,0.744613528251648,0.6001048684120178,1.4450864791870117,2.464016914367676,2.3192203044891357,2.3192201419924876,1.4883081398549534,1.7445119619369507,0.02581606776383822,-0.2506493506493506,0.0853811502456665,0.763522745271023,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,6,0.6309486031532288,0.48615193367004395,1.4479668140411377,2.1144909858703613,1.9694324731826782,1.9694323812494812,1.3693659656814166,1.7538855075836182,0.02512547711929932,-0.22987012987012984,0.08257842063903809,0.7574925658843118,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,7,0.5425195693969727,0.3974611461162567,1.4505841732025146,1.8288739919662476,1.6835753917694092,1.683575450159206,1.26250440237068,1.7623754739761353,0.02452232080742596,-0.22727272727272727,0.08001422882080078,0.7517754808335879,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,8,0.4649598002433777,0.3196611702442169,1.4529863595962524,1.5895895957946777,1.4440686702728271,1.444068725009983,1.164424797608739,1.7697534561157227,0.02409375141044737,-0.2194805194805195,0.07795524597167969,0.7466040745444305,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,9,0.3985006809234619,0.2529797852039337,1.4552090167999268,1.380952000617981,1.235227346420288,1.235227484115488,1.0710894053890592,1.7756836414337158,0.02389376438831261,-0.2155844155844156,0.0765460729598999,0.7423047712276658,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,10,0.34368622303009033,0.19796158373355865,1.4572465419769287,1.1925220489501953,1.0466272830963135,1.0466274170065133,0.9793196334725335,1.7797168493270874,0.02404103362145305,-0.2311688311688312,0.07608640193939209,0.739298595421399,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,11,0.2959446310997009,0.15004980564117432,1.4589481353759766,1.017311453819275,0.8713019490242004,0.8713018982555548,0.8858781556288401,1.7811895608901978,0.02459068799298548,-0.251948051948052,0.07702445983886719,0.738167085110481,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,12,0.2555638551712036,0.10955438017845154,1.460094690322876,0.853888988494873,0.707844614982605,0.7078445836200468,0.7894869219689142,1.780088186264038,0.025521052178616215,-0.28051948051948056,0.07931983470916748,0.738956142964962,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,13,0.22805368900299072,0.08200930804014206,1.4604437351226807,0.7088809609413147,0.562879204750061,0.5628791728650929,0.6951714839254107,1.7770757675170898,0.026724133363745465,-0.348051948051948,0.0824974775314331,0.7411634920320921,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,14,0.2079097330570221,0.06190796196460724,1.4600176811218262,0.5899734497070312,0.44408392906188965,0.4440839172018504,0.6103047458898454,1.7728010416030884,0.02804463580454263,-0.348051948051948,0.08598172664642334,0.7443140724694871,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,15,0.20082150399684906,0.054931994527578354,1.4588950872421265,0.5041706562042236,0.358430415391922,0.3584304081003964,0.5444667765072414,1.767991065979004,0.02943314834209434,-0.36623376623376624,0.0896984338760376,0.7479027827437152,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,16,0.20163097977638245,0.055890750139951706,1.457402229309082,0.4493755102157593,0.30378708243370056,0.30378707063873106,0.4985024304617019,1.7634756565093994,0.030800911144961106,-0.36623376623376624,0.09336233139038086,0.7513036492732587,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,17,0.2043243646621704,0.058735936880111694,1.4558842182159424,0.42136216163635254,0.2759038805961609,0.2759038907052026,0.4743666592098418,1.7601345777511597,0.031865316402442403,-0.3701298701298701,0.09617388248443604,0.7539039531679951,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,18,0.20295751094818115,0.0574992410838604,1.454582691192627,0.41264480352401733,0.2672802805900574,0.2672802939113102,0.46767539921261014,1.7584713697433472,0.03255706669939727,-0.39350649350649347,0.09792232513427734,0.7553918695840399,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,19,0.20015065371990204,0.05478614941239357,1.4536449909210205,0.41846275329589844,0.273155152797699,0.27315518011972306,0.47692913100832984,1.7582670450210571,0.032935914179539554,-0.41038961038961036,0.09874129295349121,0.7559346361729655,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,20,0.1944437325000763,0.04913611710071564,1.4530761241912842,0.4372557997703552,0.2919576168060303,0.2919576499570482,0.497683306535085,1.759406328201294,0.03314831846601237,-0.41038961038961036,0.09901773929595947,0.7555948012242477,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,21,0.1862962692975998,0.040998104959726334,1.4529815912246704,0.46604326367378235,0.3207215964794159,0.32072160291845975,0.5282759779975528,1.7614374160766602,0.03320163490715548,-0.41038961038961036,0.09876751899719238,0.7546728167555283,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,22,0.17721670866012573,0.03189503774046898,1.4532166719436646,0.5017140507698059,0.35635966062545776,0.35635965288122273,0.5627891109103248,1.7638086080551147,0.033150841230240896,-0.43506493506493504,0.098183274269104,0.7535352666821724,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,23,0.1721099615097046,0.02675556391477585,1.4535439014434814,0.5433489084243774,0.3979499042034149,0.397949921591969,0.5998181218192691,1.7662813663482666,0.033213126036913336,-0.43506493506493504,0.09782838821411133,0.7523202041323508,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,24,0.16793252527713776,0.02253350056707859,1.4539902210235596,0.5886431932449341,0.44320642948150635,0.44320643407353394,0.6373137093725658,1.7684732675552368,0.03338453136280557,-0.43506493506493504,0.09774219989776611,0.7512928870611714,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,25,0.1645795851945877,0.019142845645546913,1.4543672800064087,0.6337741613388062,0.4883286952972412,0.48832869733322537,0.6725744505723318,1.7698173522949219,0.03376040546628652,-0.43506493506493504,0.09823191165924072,0.7508443238110706,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,26,0.16294321417808533,0.017497766762971878,1.4544544219970703,0.6766286492347717,0.5312172174453735,0.5312172479648426,0.704497081892831,1.7701512575149536,0.03432190213860564,-0.43506493506493504,0.09927475452423096,0.751087596016699,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,27,0.16431955993175507,0.018908144906163216,1.4541141986846924,0.7133796215057373,0.5680745840072632,0.568074584907609,0.7309352358182272,1.7690329551696777,0.035014953126338406,-0.43506493506493504,0.10080993175506592,0.7523234020148857,0.0,1.0,0.0
6,fullspan_income_k3_cmdl_seed6,28,0.16324125230312347,0.017936181277036667,1.4530506134033203,0.7438675165176392,0.5987347960472107,0.5987348127953034,0.752327351343064,1.7666375637054443,0.03584577528401146,-0.43506493506493504,0.10283493995666504,0.7544043891013311,0.0,1.0,0.0
