column_index,flattened_name,first_level,second_level,observed_block_code,mapped_variable_code,is_global_key,is_year_like_subcolumn,period_year,period_label,codebook_match
340,rpcyd__unnamed_340_level_1,RPCYD,Unnamed: 340_level_1,RPCYD,RPCYD,False,False,,,True
341,rpcyd__unnamed_341_level_1,RPCYD,Unnamed: 341_level_1,RPCYD,RPCYD,False,False,,,True
342,rpcyd__unnamed_342_level_1,RPCYD,Unnamed: 342_level_1,RPCYD,RPCYD,False,False,,,True
343,rpcyd__upper_bound_value_sek_thousands,RPCYD,"Upper bound value, SEK thousands",RPCYD,RPCYD,False,False,,,True
344,rpcyd__unnamed_344_level_1,RPCYD,Unnamed: 344_level_1,RPCYD,RPCYD,False,False,,,True
345,rpcyd__unnamed_345_level_1,RPCYD,Unnamed: 345_level_1,RPCYD,RPCYD,False,False,,,True
346,rpcyd__unnamed_346_level_1,RPCYD,Unnamed: 346_level_1,RPCYD,RPCYD,False,False,,,True
347,rpcyd__unnamed_347_level_1,RPCYD,Unnamed: 347_level_1,RPCYD,RPCYD,False,False,,,True
348,rpcyd__mean_value_sek_thousands_1,RPCYD,"Mean value, SEK thousands.1",RPCYD,RPCYD,False,False,,,True
349,rpcyd__unnamed_349_level_1,RPCYD,Unnamed: 349_level_1,RPCYD,RPCYD,False,False,,,True
350,rpcyd__unnamed_350_level_1,RPCYD,Unnamed: 350_level_1,RPCYD,RPCYD,False,False,,,True
351,rpcyd__unnamed_351_level_1,RPCYD,Unnamed: 351_level_1,RPCYD,RPCYD,False,False,,,True
352,rpcyd__unnamed_352_level_1,RPCYD,Unnamed: 352_level_1,RPCYD,RPCYD,False,False,,,True
353,rpcyd__income_share_percent,RPCYD,"Income share, percent",RPCYD,RPCYD,False,False,,,True
354,rpcyd__unnamed_354_level_1,RPCYD,Unnamed: 354_level_1,RPCYD,RPCYD,False,False,,,True
355,rpcyd__unnamed_355_level_1,RPCYD,Unnamed: 355_level_1,RPCYD,RPCYD,False,False,,,True
356,rpcyd__unnamed_356_level_1,RPCYD,Unnamed: 356_level_1,RPCYD,RPCYD,False,False,,,True
357,rpcyd__unnamed_357_level_1,RPCYD,Unnamed: 357_level_1,RPCYD,RPCYD,False,False,,,True
358,rpcyd__unnamed_358_level_1,RPCYD,Unnamed: 358_level_1,RPCYD,RPCYD,False,False,,,True
359,rpcyd__unnamed_359_level_1,RPCYD,Unnamed: 359_level_1,RPCYD,RPCYD,False,False,,,True
360,rpcyd__unnamed_360_level_1,RPCYD,Unnamed: 360_level_1,RPCYD,RPCYD,False,False,,,True
361,rpcyd__unnamed_361_level_1,RPCYD,Unnamed: 361_level_1,RPCYD,RPCYD,False,False,,,True
362,rpcyd__unnamed_362_level_1,RPCYD,Unnamed: 362_level_1,RPCYD,RPCYD,False,False,,,True
363,rpcyd__upper_bound_value_sek_thousands_1,RPCYD,"Upper bound value, SEK thousands.1",RPCYD,RPCYD,False,False,,,True
364,rpcyd__unnamed_364_level_1,RPCYD,Unnamed: 364_level_1,RPCYD,RPCYD,False,False,,,True
365,rpcyd__unnamed_365_level_1,RPCYD,Unnamed: 365_level_1,RPCYD,RPCYD,False,False,,,True
366,rpcyd__unnamed_366_level_1,RPCYD,Unnamed: 366_level_1,RPCYD,RPCYD,False,False,,,True
367,rpcyd__unnamed_367_level_1,RPCYD,Unnamed: 367_level_1,RPCYD,RPCYD,False,False,,,True
368,rpcyd__mean_value_sek_thousands_2,RPCYD,"Mean value, SEK thousands.2",RPCYD,RPCYD,False,False,,,True
369,rpcyd__unnamed_369_level_1,RPCYD,Unnamed: 369_level_1,RPCYD,RPCYD,False,False,,,True
370,rpcyd__unnamed_370_level_1,RPCYD,Unnamed: 370_level_1,RPCYD,RPCYD,False,False,,,True
371,rpcyd__unnamed_371_level_1,RPCYD,Unnamed: 371_level_1,RPCYD,RPCYD,False,False,,,True
372,rpcyd__unnamed_372_level_1,RPCYD,Unnamed: 372_level_1,RPCYD,RPCYD,False,False,,,True
373,rpcyd__income_share_percent_1,RPCYD,"Income share, percent.1",RPCYD,RPCYD,False,False,,,True
374,rpcyd__unnamed_374_level_1,RPCYD,Unnamed: 374_level_1,RPCYD,RPCYD,False,False,,,True
375,rpcyd__unnamed_375_level_1,RPCYD,Unnamed: 375_level_1,RPCYD,RPCYD,False,False,,,True
376,rpcyd__unnamed_376_level_1,RPCYD,Unnamed: 376_level_1,RPCYD,RPCYD,False,False,,,True
377,rpcyd__unnamed_377_level_1,RPCYD,Unnamed: 377_level_1,RPCYD,RPCYD,False,False,,,True
378,rpcyd__unnamed_378_level_1,RPCYD,Unnamed: 378_level_1,RPCYD,RPCYD,False,False,,,True
379,rpcyd__unnamed_379_level_1,RPCYD,Unnamed: 379_level_1,RPCYD,RPCYD,False,False,,,True
380,rpcyd__unnamed_380_level_1,RPCYD,Unnamed: 380_level_1,RPCYD,RPCYD,False,False,,,True
381,rpcyd__mean_value_sek_thousands_3,RPCYD,"Mean value, SEK thousands.3",RPCYD,RPCYD,False,False,,,True
382,rpcyd__unnamed_382_level_1,RPCYD,Unnamed: 382_level_1,RPCYD,RPCYD,False,False,,,True
383,rpcyd__unnamed_383_level_1,RPCYD,Unnamed: 383_level_1,RPCYD,RPCYD,False,False,,,True
384,rpcyd__unnamed_384_level_1,RPCYD,Unnamed: 384_level_1,RPCYD,RPCYD,False,False,,,True
385,rpcyd__unnamed_385_level_1,RPCYD,Unnamed: 385_level_1,RPCYD,RPCYD,False,False,,,True
386,rpcyd__unnamed_386_level_1,RPCYD,Unnamed: 386_level_1,RPCYD,RPCYD,False,False,,,True
387,rpcyd__share_with_income_percent,RPCYD,"Share with income, percent",RPCYD,RPCYD,False,False,,,True
388,rpcyd__unnamed_388_level_1,RPCYD,Unnamed: 388_level_1,RPCYD,RPCYD,False,False,,,True
389,rpcyd__unnamed_389_level_1,RPCYD,Unnamed: 389_level_1,RPCYD,RPCYD,False,False,,,True
390,rpcyd__unnamed_390_level_1,RPCYD,Unnamed: 390_level_1,RPCYD,RPCYD,False,False,,,True
391,rpcyd__unnamed_391_level_1,RPCYD,Unnamed: 391_level_1,RPCYD,RPCYD,False,False,,,True
392,rpcyd__unnamed_392_level_1,RPCYD,Unnamed: 392_level_1,RPCYD,RPCYD,False,False,,,True
393,rpcyd__number_of_persons_2,RPCYD,Number of persons.2,RPCYD,RPCYD,False,False,,,True
394,rpcyd__unnamed_394_level_1,RPCYD,Unnamed: 394_level_1,RPCYD,RPCYD,False,False,,,True
395,rpcyd__unnamed_395_level_1,RPCYD,Unnamed: 395_level_1,RPCYD,RPCYD,False,False,,,True
396,rpcyd__unnamed_396_level_1,RPCYD,Unnamed: 396_level_1,RPCYD,RPCYD,False,False,,,True
397,rpcyd__unnamed_397_level_1,RPCYD,Unnamed: 397_level_1,RPCYD,RPCYD,False,False,,,True
398,rpcyd__unnamed_398_level_1,RPCYD,Unnamed: 398_level_1,RPCYD,RPCYD,False,False,,,True
399,rpcyd__unnamed_399_level_1,RPCYD,Unnamed: 399_level_1,RPCYD,RPCYD,False,False,,,True
400,rpcyd__unnamed_400_level_1,RPCYD,Unnamed: 400_level_1,RPCYD,RPCYD,False,False,,,True
401,rpcyd__unnamed_401_level_1,RPCYD,Unnamed: 401_level_1,RPCYD,RPCYD,False,False,,,True
402,rpcyd__unnamed_402_level_1,RPCYD,Unnamed: 402_level_1,RPCYD,RPCYD,False,False,,,True
403,rpcyd__unnamed_403_level_1,RPCYD,Unnamed: 403_level_1,RPCYD,RPCYD,False,False,,,True
404,rpcyd__mean_income_sek_thousands,RPCYD,"mean income, SEK thousands",RPCYD,RPCYD,False,False,,,True
405,rpcyd__median_value_sek_thousands,RPCYD,"median value, SEK thousands",RPCYD,RPCYD,False,False,,,True
406,rpcyd__total_sum_sek_million,RPCYD,"total sum, SEK million",RPCYD,RPCYD,False,False,,,True
407,rpcyd__number_of_persons__dup2,RPCYD,number of persons,RPCYD,RPCYD,False,False,,,True
408,rpcyd__unnamed_408_level_1,RPCYD,Unnamed: 408_level_1,RPCYD,RPCYD,False,False,,,True
409,rpcyd__unnamed_409_level_1,RPCYD,Unnamed: 409_level_1,RPCYD,RPCYD,False,False,,,True
410,rpcyd__unnamed_410_level_1,RPCYD,Unnamed: 410_level_1,RPCYD,RPCYD,False,False,,,True
411,rpcyd__unnamed_411_level_1,RPCYD,Unnamed: 411_level_1,RPCYD,RPCYD,False,False,,,True
412,rpcyd__unnamed_412_level_1,RPCYD,Unnamed: 412_level_1,RPCYD,RPCYD,False,False,,,True
413,rpcyd__mean_income_sek_thousands_1,RPCYD,"mean income, SEK thousands.1",RPCYD,RPCYD,False,False,,,True
414,rpcyd__median_value_sek_thousands_1,RPCYD,"median value, SEK thousands.1",RPCYD,RPCYD,False,False,,,True
415,rpcyd__total_sum_sek_million_1,RPCYD,"total sum, SEK million.1",RPCYD,RPCYD,False,False,,,True
416,rpcyd__number_of_persons_1__dup2,RPCYD,number of persons.1,RPCYD,RPCYD,False,False,,,True
417,rpcyd__unnamed_417_level_1,RPCYD,Unnamed: 417_level_1,RPCYD,RPCYD,False,False,,,True
418,rpcyd__unnamed_418_level_1,RPCYD,Unnamed: 418_level_1,RPCYD,RPCYD,False,False,,,True
419,rpcyd__unnamed_419_level_1,RPCYD,Unnamed: 419_level_1,RPCYD,RPCYD,False,False,,,True
420,rpcyd__unnamed_420_level_1,RPCYD,Unnamed: 420_level_1,RPCYD,RPCYD,False,False,,,True
421,rpcyd__unnamed_421_level_1,RPCYD,Unnamed: 421_level_1,RPCYD,RPCYD,False,False,,,True
422,rpcyd__mean_income_sek_thousands_2,RPCYD,"mean income, SEK thousands.2",RPCYD,RPCYD,False,False,,,True
423,rpcyd__median_value_sek_thousands_2,RPCYD,"median value, SEK thousands.2",RPCYD,RPCYD,False,False,,,True
424,rpcyd__total_sum_sek_million_2,RPCYD,"total sum, SEK million.2",RPCYD,RPCYD,False,False,,,True
425,rpcyd__number_of_persons_2__dup2,RPCYD,number of persons.2,RPCYD,RPCYD,False,False,,,True
426,rpcyd__unnamed_426_level_1,RPCYD,Unnamed: 426_level_1,RPCYD,RPCYD,False,False,,,True
427,rpcyd__unnamed_427_level_1,RPCYD,Unnamed: 427_level_1,RPCYD,RPCYD,False,False,,,True
428,rpcyd__unnamed_428_level_1,RPCYD,Unnamed: 428_level_1,RPCYD,RPCYD,False,False,,,True
429,rpcyd__unnamed_429_level_1,RPCYD,Unnamed: 429_level_1,RPCYD,RPCYD,False,False,,,True
430,rpcyd__unnamed_430_level_1,RPCYD,Unnamed: 430_level_1,RPCYD,RPCYD,False,False,,,True
431,rpcyd__mean_income_sek_thousands_3,RPCYD,"mean income, SEK thousands.3",RPCYD,RPCYD,False,False,,,True
432,rpcyd__median_value_sek_thousands_3,RPCYD,"median value, SEK thousands.3",RPCYD,RPCYD,False,False,,,True
433,rpcyd__total_sum_sek_million_3,RPCYD,"total sum, SEK million.3",RPCYD,RPCYD,False,False,,,True
434,rpcyd__number_of_persons_3,RPCYD,number of persons.3,RPCYD,RPCYD,False,False,,,True
435,rpcyd__unnamed_435_level_1,RPCYD,Unnamed: 435_level_1,RPCYD,RPCYD,False,False,,,True
436,rpcyd__unnamed_436_level_1,RPCYD,Unnamed: 436_level_1,RPCYD,RPCYD,False,False,,,True
437,rpcyd__unnamed_437_level_1,RPCYD,Unnamed: 437_level_1,RPCYD,RPCYD,False,False,,,True
438,rpcyd__unnamed_438_level_1,RPCYD,Unnamed: 438_level_1,RPCYD,RPCYD,False,False,,,True
439,rpcyd__unnamed_439_level_1,RPCYD,Unnamed: 439_level_1,RPCYD,RPCYD,False,False,,,True
440,rpcyd__mean_income_sek_thousands_4,RPCYD,"mean income, SEK thousands.4",RPCYD,RPCYD,False,False,,,True
441,rpcyd__median_value_sek_thousands_4,RPCYD,"median value, SEK thousands.4",RPCYD,RPCYD,False,False,,,True
442,rpcyd__total_sum_sek_million_4,RPCYD,"total sum, SEK million.4",RPCYD,RPCYD,False,False,,,True
443,rpcyd__number_of_persons_4,RPCYD,number of persons.4,RPCYD,RPCYD,False,False,,,True
444,rpcyd__unnamed_444_level_1,RPCYD,Unnamed: 444_level_1,RPCYD,RPCYD,False,False,,,True
445,rpcyd__unnamed_445_level_1,RPCYD,Unnamed: 445_level_1,RPCYD,RPCYD,False,False,,,True
446,rpcyd__unnamed_446_level_1,RPCYD,Unnamed: 446_level_1,RPCYD,RPCYD,False,False,,,True
447,rpcyd__unnamed_447_level_1,RPCYD,Unnamed: 447_level_1,RPCYD,RPCYD,False,False,,,True
448,rpcyd__mean_income_sek_thousands__dup2,RPCYD,"Mean income, SEK thousands",RPCYD,RPCYD,False,False,,,True
449,rpcyd__unnamed_449_level_1,RPCYD,Unnamed: 449_level_1,RPCYD,RPCYD,False,False,,,True
450,rpcyd__unnamed_450_level_1,RPCYD,Unnamed: 450_level_1,RPCYD,RPCYD,False,False,,,True
451,rpcyd__unnamed_451_level_1,RPCYD,Unnamed: 451_level_1,RPCYD,RPCYD,False,False,,,True
452,rpcyd__unnamed_452_level_1,RPCYD,Unnamed: 452_level_1,RPCYD,RPCYD,False,False,,,True
453,rpcyd__median_income_sek_thousands,RPCYD,"Median income, SEK thousands",RPCYD,RPCYD,False,False,,,True
454,rpcyd__unnamed_454_level_1,RPCYD,Unnamed: 454_level_1,RPCYD,RPCYD,False,False,,,True
455,rpcyd__unnamed_455_level_1,RPCYD,Unnamed: 455_level_1,RPCYD,RPCYD,False,False,,,True
456,rpcyd__unnamed_456_level_1,RPCYD,Unnamed: 456_level_1,RPCYD,RPCYD,False,False,,,True
457,rpcyd__unnamed_457_level_1,RPCYD,Unnamed: 457_level_1,RPCYD,RPCYD,False,False,,,True
458,rpcyd__total_sum_sek_millions,RPCYD,"Total sum, SEK millions",RPCYD,RPCYD,False,False,,,True
459,rpcyd__unnamed_459_level_1,RPCYD,Unnamed: 459_level_1,RPCYD,RPCYD,False,False,,,True
460,rpcyd__unnamed_460_level_1,RPCYD,Unnamed: 460_level_1,RPCYD,RPCYD,False,False,,,True
461,rpcyd__unnamed_461_level_1,RPCYD,Unnamed: 461_level_1,RPCYD,RPCYD,False,False,,,True
462,rpcyd__unnamed_462_level_1,RPCYD,Unnamed: 462_level_1,RPCYD,RPCYD,False,False,,,True
463,rpcyd__number_of_persons_3__dup2,RPCYD,Number of persons.3,RPCYD,RPCYD,False,False,,,True
464,rpcyd__unnamed_464_level_1,RPCYD,Unnamed: 464_level_1,RPCYD,RPCYD,False,False,,,True
465,rpcyd__unnamed_465_level_1,RPCYD,Unnamed: 465_level_1,RPCYD,RPCYD,False,False,,,True
466,rpcyd__unnamed_466_level_1,RPCYD,Unnamed: 466_level_1,RPCYD,RPCYD,False,False,,,True
467,rpcyd__unnamed_467_level_1,RPCYD,Unnamed: 467_level_1,RPCYD,RPCYD,False,False,,,True
468,rpcyd__unnamed_468_level_1,RPCYD,Unnamed: 468_level_1,RPCYD,RPCYD,False,False,,,True
469,rpcyd__unnamed_469_level_1,RPCYD,Unnamed: 469_level_1,RPCYD,RPCYD,False,False,,,True
470,rpcyd__unnamed_470_level_1,RPCYD,Unnamed: 470_level_1,RPCYD,RPCYD,False,False,,,True
471,rpcyd__unnamed_471_level_1,RPCYD,Unnamed: 471_level_1,RPCYD,RPCYD,False,False,,,True
472,rpcyd__2020m01,RPCYD,2020M01,RPCYD,RPCYD,False,True,2020.0,2020-01,True
473,rpcyd__2020m02,RPCYD,2020M02,RPCYD,RPCYD,False,True,2020.0,2020-02,True
474,rpcyd__2020m03,RPCYD,2020M03,RPCYD,RPCYD,False,True,2020.0,2020-03,True
475,rpcyd__2020m04,RPCYD,2020M04,RPCYD,RPCYD,False,True,2020.0,2020-04,True
476,rpcyd__2020m05,RPCYD,2020M05,RPCYD,RPCYD,False,True,2020.0,2020-05,True
477,rpcyd__2020m06,RPCYD,2020M06,RPCYD,RPCYD,False,True,2020.0,2020-06,True
478,rpcyd__2020m07,RPCYD,2020M07,RPCYD,RPCYD,False,True,2020.0,2020-07,True
479,rpcyd__2020m08,RPCYD,2020M08,RPCYD,RPCYD,False,True,2020.0,2020-08,True
480,rpcyd__2020m09,RPCYD,2020M09,RPCYD,RPCYD,False,True,2020.0,2020-09,True
481,rpcyd__2020m10,RPCYD,2020M10,RPCYD,RPCYD,False,True,2020.0,2020-10,True
482,rpcyd__2020m11,RPCYD,2020M11,RPCYD,RPCYD,False,True,2020.0,2020-11,True
483,rpcyd__2020m12,RPCYD,2020M12,RPCYD,RPCYD,False,True,2020.0,2020-12,True
484,rpcyd__2021m01,RPCYD,2021M01,RPCYD,RPCYD,False,True,2021.0,2021-01,True
485,rpcyd__2021m02,RPCYD,2021M02,RPCYD,RPCYD,False,True,2021.0,2021-02,True
486,rpcyd__2021m03,RPCYD,2021M03,RPCYD,RPCYD,False,True,2021.0,2021-03,True
487,rpcyd__2021m04,RPCYD,2021M04,RPCYD,RPCYD,False,True,2021.0,2021-04,True
488,rpcyd__2021m05,RPCYD,2021M05,RPCYD,RPCYD,False,True,2021.0,2021-05,True
489,rpcyd__2021m06,RPCYD,2021M06,RPCYD,RPCYD,False,True,2021.0,2021-06,True
490,rpcyd__2021m07,RPCYD,2021M07,RPCYD,RPCYD,False,True,2021.0,2021-07,True
491,rpcyd__2021m08,RPCYD,2021M08,RPCYD,RPCYD,False,True,2021.0,2021-08,True
492,rpcyd__2021m09,RPCYD,2021M09,RPCYD,RPCYD,False,True,2021.0,2021-09,True
493,rpcyd__2021m10,RPCYD,2021M10,RPCYD,RPCYD,False,True,2021.0,2021-10,True
494,rpcyd__2021m11,RPCYD,2021M11,RPCYD,RPCYD,False,True,2021.0,2021-11,True
495,rpcyd__2021m12,RPCYD,2021M12,RPCYD,RPCYD,False,True,2021.0,2021-12,True
496,rpcyd__2022m01,RPCYD,2022M01,RPCYD,RPCYD,False,True,2022.0,2022-01,True
497,rpcyd__2022m02,RPCYD,2022M02,RPCYD,RPCYD,False,True,2022.0,2022-02,True
498,rpcyd__2022m03,RPCYD,2022M03,RPCYD,RPCYD,False,True,2022.0,2022-03,True
499,rpcyd__2022m04,RPCYD,2022M04,RPCYD,RPCYD,False,True,2022.0,2022-04,True
500,rpcyd__2022m05,RPCYD,2022M05,RPCYD,RPCYD,False,True,2022.0,2022-05,True
501,rpcyd__2022m06,RPCYD,2022M06,RPCYD,RPCYD,False,True,2022.0,2022-06,True
502,rpcyd__2022m07,RPCYD,2022M07,RPCYD,RPCYD,False,True,2022.0,2022-07,True
503,rpcyd__2022m08,RPCYD,2022M08,RPCYD,RPCYD,False,True,2022.0,2022-08,True
504,rpcyd__2022m09,RPCYD,2022M09,RPCYD,RPCYD,False,True,2022.0,2022-09,True
505,rpcyd__2022m10,RPCYD,2022M10,RPCYD,RPCYD,False,True,2022.0,2022-10,True
506,rpcyd__2022m11,RPCYD,2022M11,RPCYD,RPCYD,False,True,2022.0,2022-11,True
507,rpcyd__2022m12,RPCYD,2022M12,RPCYD,RPCYD,False,True,2022.0,2022-12,True
508,rpcyd__2023m01,RPCYD,2023M01,RPCYD,RPCYD,False,True,2023.0,2023-01,True
509,rpcyd__2023m02,RPCYD,2023M02,RPCYD,RPCYD,False,True,2023.0,2023-02,True
510,rpcyd__2023m03,RPCYD,2023M03,RPCYD,RPCYD,False,True,2023.0,2023-03,True
511,rpcyd__2023m04,RPCYD,2023M04,RPCYD,RPCYD,False,True,2023.0,2023-04,True
512,rpcyd__2023m05,RPCYD,2023M05,RPCYD,RPCYD,False,True,2023.0,2023-05,True
513,rpcyd__2023m06,RPCYD,2023M06,RPCYD,RPCYD,False,True,2023.0,2023-06,True
514,rpcyd__2023m07,RPCYD,2023M07,RPCYD,RPCYD,False,True,2023.0,2023-07,True
515,rpcyd__2023m08,RPCYD,2023M08,RPCYD,RPCYD,False,True,2023.0,2023-08,True
516,rpcyd__2023m09,RPCYD,2023M09,RPCYD,RPCYD,False,True,2023.0,2023-09,True
517,rpcyd__2023m10,RPCYD,2023M10,RPCYD,RPCYD,False,True,2023.0,2023-10,True
518,rpcyd__2023m11,RPCYD,2023M11,RPCYD,RPCYD,False,True,2023.0,2023-11,True
519,rpcyd__2023m12,RPCYD,2023M12,RPCYD,RPCYD,False,True,2023.0,2023-12,True
520,rpcyd__2024m01,RPCYD,2024M01,RPCYD,RPCYD,False,True,2024.0,2024-01,True
521,rpcyd__2024m02,RPCYD,2024M02,RPCYD,RPCYD,False,True,2024.0,2024-02,True
522,rpcyd__2024m03,RPCYD,2024M03,RPCYD,RPCYD,False,True,2024.0,2024-03,True
523,rpcyd__2024m04,RPCYD,2024M04,RPCYD,RPCYD,False,True,2024.0,2024-04,True
524,rpcyd__2024m05,RPCYD,2024M05,RPCYD,RPCYD,False,True,2024.0,2024-05,True
525,rpcyd__2024m06,RPCYD,2024M06,RPCYD,RPCYD,False,True,2024.0,2024-06,True
526,rpcyd__2024m07,RPCYD,2024M07,RPCYD,RPCYD,False,True,2024.0,2024-07,True
527,rpcyd__2024m08,RPCYD,2024M08,RPCYD,RPCYD,False,True,2024.0,2024-08,True
528,rpcyd__2024m09,RPCYD,2024M09,RPCYD,RPCYD,False,True,2024.0,2024-09,True
529,rpcyd__2024m10,RPCYD,2024M10,RPCYD,RPCYD,False,True,2024.0,2024-10,True
530,rpcyd__2024m11,RPCYD,2024M11,RPCYD,RPCYD,False,True,2024.0,2024-11,True
531,rpcyd__2024m12,RPCYD,2024M12,RPCYD,RPCYD,False,True,2024.0,2024-12,True
532,rpcyd__unnamed_532_level_1,RPCYD,Unnamed: 532_level_1,RPCYD,RPCYD,False,False,,,True
533,rpcyd__unnamed_533_level_1,RPCYD,Unnamed: 533_level_1,RPCYD,RPCYD,False,False,,,True
534,rpcyd__unnamed_534_level_1,RPCYD,Unnamed: 534_level_1,RPCYD,RPCYD,False,False,,,True
535,rpcyd__unnamed_535_level_1,RPCYD,Unnamed: 535_level_1,RPCYD,RPCYD,False,False,,,True
536,rpcyd__2020m01_1,RPCYD,2020M01.1,RPCYD,RPCYD,False,False,,,True
537,rpcyd__2020m02_1,RPCYD,2020M02.1,RPCYD,RPCYD,False,False,,,True
538,rpcyd__2020m03_1,RPCYD,2020M03.1,RPCYD,RPCYD,False,False,,,True
539,rpcyd__2020m04_1,RPCYD,2020M04.1,RPCYD,RPCYD,False,False,,,True
540,rpcyd__2020m05_1,RPCYD,2020M05.1,RPCYD,RPCYD,False,False,,,True
541,rpcyd__2020m06_1,RPCYD,2020M06.1,RPCYD,RPCYD,False,False,,,True
542,rpcyd__2020m07_1,RPCYD,2020M07.1,RPCYD,RPCYD,False,False,,,True
543,rpcyd__2020m08_1,RPCYD,2020M08.1,RPCYD,RPCYD,False,False,,,True
544,rpcyd__2020m09_1,RPCYD,2020M09.1,RPCYD,RPCYD,False,False,,,True
545,rpcyd__2020m10_1,RPCYD,2020M10.1,RPCYD,RPCYD,False,False,,,True
546,rpcyd__2020m11_1,RPCYD,2020M11.1,RPCYD,RPCYD,False,False,,,True
547,rpcyd__2020m12_1,RPCYD,2020M12.1,RPCYD,RPCYD,False,False,,,True
548,rpcyd__2021m01_1,RPCYD,2021M01.1,RPCYD,RPCYD,False,False,,,True
549,rpcyd__2021m02_1,RPCYD,2021M02.1,RPCYD,RPCYD,False,False,,,True
550,rpcyd__2021m03_1,RPCYD,2021M03.1,RPCYD,RPCYD,False,False,,,True
551,rpcyd__2021m04_1,RPCYD,2021M04.1,RPCYD,RPCYD,False,False,,,True
552,rpcyd__2021m05_1,RPCYD,2021M05.1,RPCYD,RPCYD,False,False,,,True
553,rpcyd__2021m06_1,RPCYD,2021M06.1,RPCYD,RPCYD,False,False,,,True
554,rpcyd__2021m07_1,RPCYD,2021M07.1,RPCYD,RPCYD,False,False,,,True
555,rpcyd__2021m08_1,RPCYD,2021M08.1,RPCYD,RPCYD,False,False,,,True
556,rpcyd__2021m09_1,RPCYD,2021M09.1,RPCYD,RPCYD,False,False,,,True
557,rpcyd__2021m10_1,RPCYD,2021M10.1,RPCYD,RPCYD,False,False,,,True
558,rpcyd__2021m11_1,RPCYD,2021M11.1,RPCYD,RPCYD,False,False,,,True
559,rpcyd__2021m12_1,RPCYD,2021M12.1,RPCYD,RPCYD,False,False,,,True
560,rpcyd__2022m01_1,RPCYD,2022M01.1,RPCYD,RPCYD,False,False,,,True
561,rpcyd__2022m02_1,RPCYD,2022M02.1,RPCYD,RPCYD,False,False,,,True
562,rpcyd__2022m03_1,RPCYD,2022M03.1,RPCYD,RPCYD,False,False,,,True
563,rpcyd__2022m04_1,RPCYD,2022M04.1,RPCYD,RPCYD,False,False,,,True
564,rpcyd__2022m05_1,RPCYD,2022M05.1,RPCYD,RPCYD,False,False,,,True
565,rpcyd__2022m06_1,RPCYD,2022M06.1,RPCYD,RPCYD,False,False,,,True
566,rpcyd__2022m07_1,RPCYD,2022M07.1,RPCYD,RPCYD,False,False,,,True
567,rpcyd__2022m08_1,RPCYD,2022M08.1,RPCYD,RPCYD,False,False,,,True
568,rpcyd__2022m09_1,RPCYD,2022M09.1,RPCYD,RPCYD,False,False,,,True
569,rpcyd__2022m10_1,RPCYD,2022M10.1,RPCYD,RPCYD,False,False,,,True
570,rpcyd__2022m11_1,RPCYD,2022M11.1,RPCYD,RPCYD,False,False,,,True
571,rpcyd__2022m12_1,RPCYD,2022M12.1,RPCYD,RPCYD,False,False,,,True
572,rpcyd__2023m01_1,RPCYD,2023M01.1,RPCYD,RPCYD,False,False,,,True
573,rpcyd__2023m02_1,RPCYD,2023M02.1,RPCYD,RPCYD,False,False,,,True
574,rpcyd__2023m03_1,RPCYD,2023M03.1,RPCYD,RPCYD,False,False,,,True
575,rpcyd__2023m04_1,RPCYD,2023M04.1,RPCYD,RPCYD,False,False,,,True
576,rpcyd__2023m05_1,RPCYD,2023M05.1,RPCYD,RPCYD,False,False,,,True
577,rpcyd__2023m06_1,RPCYD,2023M06.1,RPCYD,RPCYD,False,False,,,True
578,rpcyd__2023m07_1,RPCYD,2023M07.1,RPCYD,RPCYD,False,False,,,True
579,rpcyd__2023m08_1,RPCYD,2023M08.1,RPCYD,RPCYD,False,False,,,True
580,rpcyd__2023m09_1,RPCYD,2023M09.1,RPCYD,RPCYD,False,False,,,True
581,rpcyd__2023m10_1,RPCYD,2023M10.1,RPCYD,RPCYD,False,False,,,True
582,rpcyd__2023m11_1,RPCYD,2023M11.1,RPCYD,RPCYD,False,False,,,True
583,rpcyd__2023m12_1,RPCYD,2023M12.1,RPCYD,RPCYD,False,False,,,True
584,rpcyd__2024m01_1,RPCYD,2024M01.1,RPCYD,RPCYD,False,False,,,True
585,rpcyd__2024m02_1,RPCYD,2024M02.1,RPCYD,RPCYD,False,False,,,True
586,rpcyd__2024m03_1,RPCYD,2024M03.1,RPCYD,RPCYD,False,False,,,True
587,rpcyd__2024m04_1,RPCYD,2024M04.1,RPCYD,RPCYD,False,False,,,True
588,rpcyd__2024m05_1,RPCYD,2024M05.1,RPCYD,RPCYD,False,False,,,True
589,rpcyd__2024m06_1,RPCYD,2024M06.1,RPCYD,RPCYD,False,False,,,True
590,rpcyd__2024m07_1,RPCYD,2024M07.1,RPCYD,RPCYD,False,False,,,True
591,rpcyd__2024m08_1,RPCYD,2024M08.1,RPCYD,RPCYD,False,False,,,True
592,rpcyd__2024m09_1,RPCYD,2024M09.1,RPCYD,RPCYD,False,False,,,True
593,rpcyd__2024m10_1,RPCYD,2024M10.1,RPCYD,RPCYD,False,False,,,True
594,rpcyd__2024m11_1,RPCYD,2024M11.1,RPCYD,RPCYD,False,False,,,True
595,rpcyd__2024m12_1,RPCYD,2024M12.1,RPCYD,RPCYD,False,False,,,True
