year,entity_code,entity_name,entity_level,duplicate_row_count,conflicted_measure_count,qa_has_conflict,qa_available_feature_count,y_rcv_total_raw,x_cards_raw,x_bank_cards_raw,x_credit_cards_raw,x_credit_transfers_raw,x_electronic_raw,x_direct_debit_raw,x_paper_based_raw,proxy_atm_count_raw,proxy_terminal_count_raw,proxy_withdrawal_transactions_raw,proxy_withdrawal_value_raw,static_noncash_transaction_count_raw,static_noncash_transaction_value_raw
2006,SE110,Stockholm,region,1,0,False,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE121,Uppsala,region,1,0,False,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE122,Södermanland,region,80,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE123,Östergötland,region,120,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE124,Örebro,region,1,0,False,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE125,Västmanland,region,1,0,False,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE211,Jönköping,region,140,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE212,Kronoberg,region,1,0,False,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE213,Kalmar,region,140,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE214,Gotland,region,108,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE221,Blekinge,region,60,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE224,Skåne,region,128,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE231,Halland,region,1,0,False,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE232,Västra Götaland,region,90,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE311,Värmland,region,1,0,False,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE312,Dalarna,region,50,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE313,Gävleborg,region,1,0,False,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE321,Västernorrland,region,80,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE322,Jämtland,region,110,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE331,Västerbotten,region,90,2,True,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2006,SE332,Norrbotten,region,1,0,False,14,1984.251,562.153254240283,971.6,240.462,574.809,484.0,196.57,90.809,2815.60039761431,184589.782,313.364,270.383026,999.664666666667,423.0
2007,SE110,Stockholm,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE121,Uppsala,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE122,Södermanland,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE123,Östergötland,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE124,Örebro,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE125,Västmanland,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE211,Jönköping,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE212,Kronoberg,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE213,Kalmar,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE214,Gotland,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE221,Blekinge,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE224,Skåne,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE231,Halland,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE232,Västra Götaland,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE311,Värmland,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE312,Dalarna,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE313,Gävleborg,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE321,Västernorrland,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE322,Jämtland,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE331,Västerbotten,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2007,SE332,Norrbotten,region,1,0,False,14,2264.616,651.419648,1107.425,297.51,651.03,555.0,207.844,96.03,3085.0,187330.34573,320.0,240.0,1154.0,463.0
2008,SE110,Stockholm,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE121,Uppsala,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE122,Södermanland,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE123,Östergötland,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE124,Örebro,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE125,Västmanland,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE211,Jönköping,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE212,Kronoberg,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE213,Kalmar,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE214,Gotland,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE221,Blekinge,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE224,Skåne,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE231,Halland,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE232,Västra Götaland,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE311,Värmland,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE312,Dalarna,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE313,Gävleborg,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE321,Västernorrland,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE322,Jämtland,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE331,Västerbotten,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2008,SE332,Norrbotten,region,1,0,False,14,2578.828,717.881,1322.143,328.255,699.0,605.0,228.625,94.0,3235.72386895476,194776.180303,295.0,239.0,1358.0,488.0
2009,SE110,Stockholm,region,1,0,False,14,2740.835,745.139,1438.458,334.574,726.0,638.0,241.0,88.0,3319.14051513699,217760.154810575,269.0,231.9,1490.0,495.5
2009,SE121,Uppsala,region,1,0,False,14,2740.835,745.139,1438.458,334.574,726.0,638.0,241.0,88.0,3319.14051513699,217760.154810575,269.0,231.9,1490.0,495.5
2009,SE122,Södermanland,region,1,0,False,14,2740.835,745.139,1438.458,334.574,726.0,638.0,241.0,88.0,3319.14051513699,217760.154810575,269.0,231.9,1490.0,495.5
2009,SE123,Östergötland,region,1,0,False,14,2740.835,745.139,1438.458,334.574,726.0,638.0,241.0,88.0,3319.14051513699,217760.154810575,269.0,231.9,1490.0,495.5
2009,SE124,Örebro,region,1,0,False,14,2740.835,745.139,1438.458,334.574,726.0,638.0,241.0,88.0,3319.14051513699,217760.154810575,269.0,231.9,1490.0,495.5
2009,SE125,Västmanland,region,1,0,False,14,2740.835,745.139,1438.458,334.574,726.0,638.0,241.0,88.0,3319.14051513699,217760.154810575,269.0,231.9,1490.0,495.5
